n_clusters,max_leaves,base_tree,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,12,IMM,inf,100,0.57784104347229,0.395,3617.7489,1.0759,0.5615,0.1263,0.6453,0.3793,0.3798,0.2384,0.9339,0.3798,0.3561,ExKMC,s-set2_y.zip
2,12,IMM,inf,20,0.4613120555877685,0.395,3617.7489,1.0759,0.5615,0.1263,0.6453,0.3793,0.3798,0.2384,0.9339,0.3798,0.3561,ExKMC,s-set2_y.zip
2,12,NONE,1000.0,100,0.2761614322662353,0.395,3617.7489,1.0759,0.5615,0.1263,0.6453,0.3793,0.3798,0.2384,0.9339,0.3798,0.3561,ExKMC,s-set2_y.zip
2,12,NONE,1000.0,20,0.2873244285583496,0.395,3617.7489,1.0759,0.5615,0.1263,0.6453,0.3793,0.3798,0.2384,0.9339,0.3798,0.3561,ExKMC,s-set2_y.zip
2,12,NONE,100.0,100,0.2966024875640869,0.3946,3613.4113,1.0765,0.5613,0.1256,0.6428,0.3778,0.3783,0.2374,0.9302,0.3783,0.3552,ExKMC,s-set2_y.zip
2,12,NONE,100.0,20,0.5321063995361328,0.395,3617.7489,1.0759,0.5615,0.1263,0.6453,0.3793,0.3798,0.2384,0.9339,0.3798,0.3561,ExKMC,s-set2_y.zip
2,12,NONE,inf,100,0.1726472377777099,0.395,3617.7489,1.0759,0.5615,0.1263,0.6453,0.3793,0.3798,0.2384,0.9339,0.3798,0.3561,ExKMC,s-set2_y.zip
2,12,NONE,inf,20,0.5205848217010498,0.395,3617.7489,1.0759,0.5615,0.1263,0.6453,0.3793,0.3798,0.2384,0.9339,0.3798,0.3561,ExKMC,s-set2_y.zip
2,2,IMM,1000.0,100,0.5007905960083008,0.3744,3299.0223,1.1269,0.5546,0.1121,0.5772,0.3391,0.3397,0.2132,0.8352,0.3397,0.3367,ExKMC,s-set2_y.zip
2,2,IMM,1000.0,20,0.4064040184020996,0.3744,3299.0223,1.1269,0.5546,0.1121,0.5772,0.3391,0.3397,0.2132,0.8352,0.3397,0.3367,ExKMC,s-set2_y.zip
2,2,IMM,100.0,100,0.4969487190246582,0.3745,3297.7994,1.1267,0.5543,0.112,0.5766,0.3388,0.3394,0.213,0.8345,0.3394,0.3365,ExKMC,s-set2_y.zip
2,2,IMM,100.0,20,0.2934434413909912,0.3744,3299.0223,1.1269,0.5546,0.1121,0.5772,0.3391,0.3397,0.2132,0.8352,0.3397,0.3367,ExKMC,s-set2_y.zip
2,2,IMM,inf,100,0.4657506942749023,0.3744,3299.0223,1.1269,0.5546,0.1121,0.5772,0.3391,0.3397,0.2132,0.8352,0.3397,0.3367,ExKMC,s-set2_y.zip
2,2,IMM,inf,20,0.3801970481872558,0.3744,3299.0223,1.1269,0.5546,0.1121,0.5772,0.3391,0.3397,0.2132,0.8352,0.3397,0.3367,ExKMC,s-set2_y.zip
2,2,NONE,1000.0,100,0.2323265075683593,0.3747,3302.7739,1.1253,0.5542,0.1121,0.578,0.3397,0.3402,0.2135,0.8369,0.3402,0.3368,ExKMC,s-set2_y.zip
2,2,NONE,1000.0,20,0.3723931312561035,0.3747,3302.7739,1.1253,0.5542,0.1121,0.578,0.3397,0.3402,0.2135,0.8369,0.3402,0.3368,ExKMC,s-set2_y.zip
2,2,NONE,100.0,100,0.3548195362091064,0.3745,3297.7994,1.1267,0.5543,0.112,0.5766,0.3388,0.3394,0.213,0.8345,0.3394,0.3365,ExKMC,s-set2_y.zip
2,2,NONE,100.0,20,0.4612090587615967,0.3747,3302.7739,1.1253,0.5542,0.1121,0.578,0.3397,0.3402,0.2135,0.8369,0.3402,0.3368,ExKMC,s-set2_y.zip
2,2,NONE,inf,100,0.475149393081665,0.3747,3302.7739,1.1253,0.5542,0.1121,0.578,0.3397,0.3402,0.2135,0.8369,0.3402,0.3368,ExKMC,s-set2_y.zip
2,2,NONE,inf,20,0.4412119388580322,0.3747,3302.7739,1.1253,0.5542,0.1121,0.578,0.3397,0.3402,0.2135,0.8369,0.3402,0.3368,ExKMC,s-set2_y.zip
2,3,IMM,1000.0,100,0.3416256904602051,0.3781,3361.1523,1.1048,0.552,0.1125,0.5739,0.3376,0.3381,0.212,0.8348,0.3381,0.3383,ExKMC,s-set2_y.zip
2,3,IMM,1000.0,20,0.3692414760589599,0.3781,3361.1523,1.1048,0.552,0.1125,0.5739,0.3376,0.3381,0.212,0.8348,0.3381,0.3383,ExKMC,s-set2_y.zip
2,3,IMM,100.0,100,0.3272838592529297,0.3774,3349.6406,1.1072,0.5519,0.1121,0.5723,0.3366,0.3372,0.2114,0.8323,0.3372,0.3377,ExKMC,s-set2_y.zip
2,3,IMM,100.0,20,0.5142769813537598,0.3781,3361.1523,1.1048,0.552,0.1125,0.5739,0.3376,0.3381,0.212,0.8348,0.3381,0.3383,ExKMC,s-set2_y.zip
2,3,IMM,inf,100,0.5357122421264648,0.3781,3361.1523,1.1048,0.552,0.1125,0.5739,0.3376,0.3381,0.212,0.8348,0.3381,0.3383,ExKMC,s-set2_y.zip
2,3,IMM,inf,20,0.3720653057098388,0.3781,3361.1523,1.1048,0.552,0.1125,0.5739,0.3376,0.3381,0.212,0.8348,0.3381,0.3383,ExKMC,s-set2_y.zip
2,3,NONE,1000.0,100,0.3825840950012207,0.3782,3360.5626,1.1036,0.5515,0.1125,0.575,0.3383,0.3388,0.2124,0.8371,0.3388,0.3384,ExKMC,s-set2_y.zip
2,3,NONE,1000.0,20,0.4281129837036133,0.3782,3360.5626,1.1036,0.5515,0.1125,0.575,0.3383,0.3388,0.2124,0.8371,0.3388,0.3384,ExKMC,s-set2_y.zip
