amount_initial_centers,kmax,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
2,6,0.0230135917663574,0.4249,3335.3677,0.7783,0.7761,0.1636,1.2778,0.5278,0.5306,0.3721,0.9245,0.5306,0.3338,inf,20.0,pyc_xmeans,2d-d31_y.zip
31,31,0.061960220336914,0.5353,7149.1044,0.6337,0.9915,0.8678,3.2126,0.9379,0.9408,0.9355,0.946,0.9408,0.8727,,,pyc_xmeans,2d-d31_y.zip
4,10,0.0237329006195068,0.422,3258.2819,0.7832,0.8118,0.1972,1.474,0.586,0.5892,0.4292,0.9395,0.5892,0.3611,,,pyc_xmeans,2d-d31_y.zip
4,10,0.020911693572998,0.428,3353.343,0.7828,0.7763,0.1636,1.28,0.5286,0.5315,0.3727,0.9258,0.5315,0.3336,1000.0,20.0,pyc_xmeans,2d-d31_y.zip
4,10,0.0218594074249267,0.4249,3335.0592,0.7782,0.7761,0.1635,1.2778,0.5278,0.5307,0.3721,0.9246,0.5307,0.3337,100.0,20.0,pyc_xmeans,2d-d31_y.zip
4,10,0.0965659618377685,0.4434,3730.1419,0.817,0.9223,0.4042,2.1501,0.7492,0.7531,0.6261,0.9448,0.7531,0.5127,inf,20.0,pyc_xmeans,2d-d31_y.zip
4,14,0.0334937572479248,0.449,3442.3245,0.6931,0.9375,0.4546,2.3554,0.7861,0.7909,0.6859,0.9337,0.7909,0.5436,,,pyc_xmeans,2d-d31_y.zip
4,14,0.0335390567779541,0.4688,3936.628,0.6738,0.9416,0.4784,2.4036,0.7999,0.8043,0.6999,0.9452,0.8043,0.5647,1000.0,20.0,pyc_xmeans,2d-d31_y.zip
4,14,0.0209491252899169,0.4248,3337.1546,0.7798,0.7764,0.1635,1.2756,0.5268,0.5296,0.3715,0.9224,0.5296,0.3335,100.0,20.0,pyc_xmeans,2d-d31_y.zip
4,14,0.0336465835571289,0.4746,3719.7616,0.653,0.9401,0.4751,2.4005,0.8015,0.8059,0.699,0.9512,0.8059,0.565,inf,20.0,pyc_xmeans,2d-d31_y.zip
4,18,0.0226976871490478,0.428,3353.2489,0.7828,0.7763,0.1634,1.2789,0.5282,0.5311,0.3724,0.925,0.5311,0.3334,,,pyc_xmeans,2d-d31_y.zip
4,18,0.0213801860809326,0.4274,3351.5989,0.7828,0.7764,0.1632,1.2771,0.5274,0.5302,0.3719,0.9234,0.5302,0.333,1000.0,20.0,pyc_xmeans,2d-d31_y.zip
4,18,0.021484375,0.4245,3333.203,0.7782,0.7763,0.1637,1.278,0.5278,0.5307,0.3722,0.9244,0.5307,0.3339,100.0,20.0,pyc_xmeans,2d-d31_y.zip
4,18,0.1036713123321533,0.4923,4177.9857,0.6089,0.9545,0.5431,2.6117,0.8387,0.8432,0.7605,0.9461,0.8432,0.611,inf,20.0,pyc_xmeans,2d-d31_y.zip
4,2,0.0200164318084716,0.4254,3335.6437,0.7778,0.7758,0.1638,1.2816,0.5295,0.5323,0.3732,0.928,0.5323,0.3345,,,pyc_xmeans,2d-d31_y.zip
4,22,0.079974889755249,0.4253,3337.4661,0.7785,0.7761,0.1637,1.2786,0.5281,0.531,0.3723,0.9252,0.531,0.334,,,pyc_xmeans,2d-d31_y.zip
4,22,0.0206406116485595,0.4279,3353.2333,0.7829,0.7763,0.1632,1.2783,0.5279,0.5308,0.3722,0.9244,0.5308,0.3331,1000.0,20.0,pyc_xmeans,2d-d31_y.zip
4,22,0.0379586219787597,0.482,4959.6402,0.6495,0.9735,0.6704,2.8347,0.8734,0.8777,0.8255,0.937,0.8777,0.7032,100.0,20.0,pyc_xmeans,2d-d31_y.zip
4,22,0.0214025974273681,0.4245,3334.898,0.779,0.7763,0.1631,1.2737,0.526,0.5289,0.3709,0.9211,0.5289,0.3329,inf,20.0,pyc_xmeans,2d-d31_y.zip
4,2,0.0200409889221191,0.4273,3351.1992,0.7829,0.7765,0.1634,1.278,0.5277,0.5306,0.3722,0.9239,0.5306,0.3332,1000.0,20.0,pyc_xmeans,2d-d31_y.zip
4,2,0.0192322731018066,0.4263,3342.6637,0.779,0.7759,0.1636,1.2784,0.5281,0.531,0.3723,0.9254,0.531,0.3339,100.0,20.0,pyc_xmeans,2d-d31_y.zip
4,2,0.0851573944091796,0.4268,3348.485,0.7824,0.7766,0.1634,1.2762,0.5269,0.5298,0.3716,0.9225,0.5298,0.3331,inf,20.0,pyc_xmeans,2d-d31_y.zip
4,6,0.0216116905212402,0.4267,3345.7934,0.7801,0.7762,0.164,1.2802,0.5288,0.5316,0.3728,0.9264,0.5316,0.3344,,,pyc_xmeans,2d-d31_y.zip
4,6,0.0203797817230224,0.4283,3353.9112,0.7828,0.7763,0.1638,1.2822,0.5296,0.5324,0.3734,0.9275,0.5324,0.334,1000.0,20.0,pyc_xmeans,2d-d31_y.zip
4,6,0.020859956741333,0.4278,3352.3408,0.7824,0.7764,0.1639,1.2811,0.5291,0.532,0.3731,0.9267,0.532,0.3342,100.0,20.0,pyc_xmeans,2d-d31_y.zip
4,6,0.0220446586608886,0.426,3341.8709,0.7794,0.776,0.1636,1.2783,0.528,0.5309,0.3722,0.9251,0.5309,0.3339,inf,20.0,pyc_xmeans,2d-d31_y.zip
6,10,0.0252938270568847,0.4229,3727.5065,0.7997,0.9261,0.4162,2.1628,0.7511,0.7549,0.6298,0.942,0.7549,0.5202,,,pyc_xmeans,2d-d31_y.zip
6,10,0.0280838012695312,0.4473,3651.4352,0.751,0.9188,0.3901,2.1176,0.7395,0.7436,0.6167,0.9363,0.7436,0.5005,1000.0,20.0,pyc_xmeans,2d-d31_y.zip
6,10,0.0258810520172119,0.4217,3517.0491,0.8021,0.9198,0.3935,2.1245,0.7415,0.7456,0.6187,0.9379,0.7456,0.5032,100.0,20.0,pyc_xmeans,2d-d31_y.zip
6,10,0.0990009307861328,0.4517,3729.3261,0.7044,0.9184,0.3959,2.1436,0.751,0.755,0.6242,0.955,0.755,0.51,inf,20.0,pyc_xmeans,2d-d31_y.zip
6,14,0.0295345783233642,0.4527,4026.9554,0.6898,0.9427,0.4765,2.3912,0.793,0.7976,0.6963,0.9332,0.7976,0.5586,,,pyc_xmeans,2d-d31_y.zip
6,14,0.032503604888916,0.4887,4390.763,0.6722,0.9461,0.4989,2.4372,0.8066,0.8108,0.7097,0.9454,0.8108,0.579,1000.0,20.0,pyc_xmeans,2d-d31_y.zip
6,14,0.0290281772613525,0.4566,4053.6706,0.679,0.9406,0.4653,2.3731,0.7882,0.7928,0.6911,0.9296,0.7928,0.5491,100.0,20.0,pyc_xmeans,2d-d31_y.zip
6,14,0.0324978828430175,0.491,4397.3929,0.6676,0.9459,0.4993,2.4382,0.8075,0.8117,0.71,0.9473,0.8117,0.5803,inf,20.0,pyc_xmeans,2d-d31_y.zip
6,18,0.0301175117492675,0.4702,4155.2229,0.68,0.9616,0.5825,2.6365,0.8397,0.8441,0.7678,0.9374,0.8441,0.6373,,,pyc_xmeans,2d-d31_y.zip
6,18,0.0293877124786376,0.4744,5014.6468,0.6813,0.9629,0.5833,2.6395,0.8368,0.8413,0.7687,0.9291,0.8413,0.6325,1000.0,20.0,pyc_xmeans,2d-d31_y.zip
6,18,0.0404002666473388,0.4831,4914.0964,0.6637,0.9636,0.5992,2.6674,0.8486,0.8528,0.7768,0.9454,0.8528,0.6519,100.0,20.0,pyc_xmeans,2d-d31_y.zip
6,18,0.1002447605133056,0.4788,4595.0301,0.646,0.9616,0.583,2.642,0.8407,0.8452,0.7694,0.9375,0.8452,0.6378,inf,20.0,pyc_xmeans,2d-d31_y.zip
6,2,0.0208101272583007,0.4247,3413.8336,0.8114,0.8537,0.2556,1.6983,0.6498,0.6532,0.4946,0.9615,0.6532,0.41,,,pyc_xmeans,2d-d31_y.zip
6,22,0.0957937240600586,0.4877,5218.2741,0.6645,0.9744,0.6795,2.8503,0.8777,0.8818,0.83,0.9404,0.8818,0.7113,,,pyc_xmeans,2d-d31_y.zip
6,22,0.0404627323150634,0.497,5093.6629,0.634,0.9724,0.6657,2.8498,0.8812,0.8852,0.8299,0.9483,0.8852,0.7027,1000.0,20.0,pyc_xmeans,2d-d31_y.zip
6,22,0.0371532440185546,0.5019,5121.7127,0.626,0.9732,0.6718,2.8513,0.8803,0.8844,0.8303,0.946,0.8844,0.7071,100.0,20.0,pyc_xmeans,2d-d31_y.zip
6,22,0.0403947830200195,0.4848,4858.9458,0.6722,0.9713,0.6504,2.8056,0.8674,0.8719,0.817,0.9346,0.8719,0.6866,inf,20.0,pyc_xmeans,2d-d31_y.zip
6,2,0.019759178161621,0.3733,2986.4008,0.9262,0.8535,0.2382,1.604,0.6119,0.6156,0.4671,0.9024,0.6156,0.3836,1000.0,20.0,pyc_xmeans,2d-d31_y.zip
6,2,0.020275592803955,0.4228,3406.8467,0.8111,0.8538,0.2514,1.6758,0.6407,0.6441,0.488,0.9469,0.6441,0.4035,100.0,20.0,pyc_xmeans,2d-d31_y.zip
6,2,0.0849092006683349,0.4114,3258.5657,0.8177,0.8512,0.246,1.6569,0.6342,0.6376,0.4825,0.9397,0.6376,0.3981,inf,20.0,pyc_xmeans,2d-d31_y.zip
6,6,0.0222597122192382,0.406,3165.9067,0.8172,0.8548,0.2512,1.6623,0.6352,0.6386,0.4841,0.9383,0.6386,0.4019,,,pyc_xmeans,2d-d31_y.zip
6,6,0.023205280303955,0.4134,3262.3233,0.809,0.8516,0.2483,1.664,0.637,0.6404,0.4846,0.9439,0.6404,0.4014,1000.0,20.0,pyc_xmeans,2d-d31_y.zip
6,6,0.0233154296875,0.4228,3404.1547,0.8117,0.8538,0.2496,1.6687,0.6378,0.6412,0.4859,0.9422,0.6412,0.4007,100.0,20.0,pyc_xmeans,2d-d31_y.zip
6,6,0.0217363834381103,0.3799,3002.7405,0.9305,0.8578,0.2543,1.6663,0.6354,0.6389,0.4852,0.9348,0.6389,0.403,inf,20.0,pyc_xmeans,2d-d31_y.zip
8,10,0.026200532913208,0.4456,3731.4354,0.7855,0.9208,0.3975,2.1357,0.7448,0.7488,0.6219,0.9408,0.7488,0.5067,,,pyc_xmeans,2d-d31_y.zip
8,10,0.0256872177124023,0.4242,3704.3094,0.8198,0.9254,0.415,2.1645,0.7524,0.7563,0.6303,0.9452,0.7563,0.5205,1000.0,20.0,pyc_xmeans,2d-d31_y.zip
8,10,0.0252854824066162,0.4374,3446.7083,0.7944,0.9146,0.3755,2.0875,0.7323,0.7365,0.6079,0.9342,0.7365,0.4891,100.0,20.0,pyc_xmeans,2d-d31_y.zip
8,10,0.0937440395355224,0.4188,3400.9141,0.8023,0.9168,0.3843,2.1045,0.7363,0.7404,0.6128,0.9351,0.7404,0.4968,inf,20.0,pyc_xmeans,2d-d31_y.zip
8,14,0.0260968208312988,0.4594,4060.9248,0.7235,0.9478,0.5047,2.4324,0.8036,0.8079,0.7083,0.9399,0.8079,0.5812,,,pyc_xmeans,2d-d31_y.zip
8,14,0.0299906730651855,0.4545,3898.6478,0.7354,0.9435,0.4778,2.3869,0.7904,0.7949,0.6951,0.9283,0.7949,0.5576,1000.0,20.0,pyc_xmeans,2d-d31_y.zip
8,14,0.0297372341156005,0.4831,4168.6198,0.6688,0.9444,0.4938,2.4335,0.8079,0.8121,0.7087,0.9508,0.8121,0.5774,100.0,20.0,pyc_xmeans,2d-d31_y.zip
8,14,0.0309174060821533,0.4703,4117.2853,0.6905,0.9436,0.4888,2.4197,0.8034,0.8077,0.7046,0.9462,0.8077,0.5729,inf,20.0,pyc_xmeans,2d-d31_y.zip
8,18,0.0312197208404541,0.4944,4181.2066,0.609,0.9542,0.5426,2.6149,0.8401,0.8446,0.7615,0.9481,0.8446,0.6112,,,pyc_xmeans,2d-d31_y.zip
8,18,0.0316653251647949,0.4803,4860.5723,0.6817,0.9647,0.6041,2.6755,0.8494,0.8535,0.7791,0.9437,0.8535,0.6538,1000.0,20.0,pyc_xmeans,2d-d31_y.zip
8,18,0.0354461669921875,0.4794,4088.8069,0.6366,0.9543,0.5337,2.5861,0.8278,0.8326,0.7531,0.931,0.8326,0.5982,100.0,20.0,pyc_xmeans,2d-d31_y.zip
8,18,0.0954174995422363,0.4831,4218.4592,0.626,0.9537,0.532,2.5896,0.8299,0.8346,0.7541,0.9344,0.8346,0.5981,inf,20.0,pyc_xmeans,2d-d31_y.zip
8,2,0.0202894210815429,0.4444,3621.5721,0.7369,0.8904,0.3129,1.8881,0.688,0.692,0.5498,0.9334,0.692,0.4443,,,pyc_xmeans,2d-d31_y.zip
8,22,0.0915455818176269,0.4857,4891.1825,0.665,0.9699,0.6388,2.7951,0.8656,0.8702,0.8139,0.9348,0.8702,0.6776,,,pyc_xmeans,2d-d31_y.zip
8,22,0.0341856479644775,0.4963,5168.0052,0.6333,0.9727,0.6649,2.8353,0.8748,0.879,0.8257,0.9398,0.879,0.6998,1000.0,20.0,pyc_xmeans,2d-d31_y.zip
8,22,0.03377366065979,0.5045,5119.0319,0.6225,0.9729,0.6709,2.8535,0.8819,0.8859,0.831,0.9486,0.8859,0.7073,100.0,20.0,pyc_xmeans,2d-d31_y.zip
8,22,0.0399861335754394,0.4954,5144.4692,0.6236,0.9724,0.6629,2.8339,0.875,0.8792,0.8253,0.9407,0.8792,0.6987,inf,20.0,pyc_xmeans,2d-d31_y.zip
