max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,random_state,n_components,oblique_splits,max_oblique_features,time,silhouette,calinski_harabasz,davies_bouldin,alg,dataset
10,10,30,5,1000.0,inf,0.0,42,3,False,0,4.1815361976623535,0.0322,439.6933,3.0132,PrincipalParTree,wine.zip
10,10,30,5,1000.0,inf,0.0,42,3,False,1,3.900984048843384,0.0322,439.6933,3.0132,PrincipalParTree,wine.zip
10,10,30,5,1000.0,inf,0.0,42,3,False,2,4.041687965393066,0.0322,439.6933,3.0132,PrincipalParTree,wine.zip
10,10,30,5,1000.0,inf,0.0,42,3,False,5,4.113299608230591,0.0322,439.6933,3.0132,PrincipalParTree,wine.zip
10,10,30,5,1000.0,inf,0.1,42,1,False,0,3.875123023986816,0.058,595.821,2.959,PrincipalParTree,wine.zip
10,10,30,5,1000.0,inf,0.1,42,1,False,1,3.862027406692505,0.058,595.821,2.959,PrincipalParTree,wine.zip
10,10,30,5,1000.0,inf,0.1,42,1,False,2,3.810878276824951,0.058,595.821,2.959,PrincipalParTree,wine.zip
10,10,30,5,1000.0,inf,0.1,42,1,False,5,3.915402889251709,0.058,595.821,2.959,PrincipalParTree,wine.zip
10,10,30,5,1000.0,inf,0.1,42,2,False,0,4.207599639892578,0.0569,501.8647,3.0342,PrincipalParTree,wine.zip
10,10,30,5,1000.0,inf,0.1,42,2,False,1,4.027546167373657,0.0569,501.8647,3.0342,PrincipalParTree,wine.zip
10,10,30,5,1000.0,inf,0.1,42,2,False,2,4.089586496353149,0.0569,501.8647,3.0342,PrincipalParTree,wine.zip
10,10,30,5,1000.0,inf,0.1,42,2,False,5,4.088542938232422,0.0569,501.8647,3.0342,PrincipalParTree,wine.zip
10,10,30,5,1000.0,inf,0.1,42,3,False,0,4.243122816085815,0.0322,439.6933,3.0132,PrincipalParTree,wine.zip
10,10,30,5,1000.0,inf,0.1,42,3,False,1,4.035637855529785,0.0322,439.6933,3.0132,PrincipalParTree,wine.zip
10,10,30,5,1000.0,inf,0.1,42,3,False,2,4.122330665588379,0.0322,439.6933,3.0132,PrincipalParTree,wine.zip
10,10,30,5,1000.0,inf,0.1,42,3,False,5,4.3317930698394775,0.0322,439.6933,3.0132,PrincipalParTree,wine.zip
10,10,30,5,1000.0,inf,0.2,42,1,False,0,3.9029483795166016,0.058,595.821,2.959,PrincipalParTree,wine.zip
10,10,30,5,1000.0,inf,0.2,42,1,False,1,3.757147073745728,0.058,595.821,2.959,PrincipalParTree,wine.zip
10,10,30,5,1000.0,inf,0.2,42,1,False,2,3.722182273864746,0.058,595.821,2.959,PrincipalParTree,wine.zip
10,10,30,5,1000.0,inf,0.2,42,1,False,5,3.890260934829712,0.058,595.821,2.959,PrincipalParTree,wine.zip
10,10,30,5,1000.0,inf,0.2,42,2,False,0,4.171056747436523,0.0569,501.8647,3.0342,PrincipalParTree,wine.zip
10,10,30,5,1000.0,inf,0.2,42,2,False,1,4.190100193023682,0.0569,501.8647,3.0342,PrincipalParTree,wine.zip
10,10,30,5,1000.0,inf,0.2,42,2,False,2,4.147225618362427,0.0569,501.8647,3.0342,PrincipalParTree,wine.zip
10,10,30,5,1000.0,inf,0.2,42,2,False,5,4.24699330329895,0.0569,501.8647,3.0342,PrincipalParTree,wine.zip
10,10,30,5,1000.0,inf,0.2,42,3,False,0,4.263460636138916,0.0322,439.6933,3.0132,PrincipalParTree,wine.zip
10,10,30,5,1000.0,inf,0.2,42,3,False,1,4.2536702156066895,0.0322,439.6933,3.0132,PrincipalParTree,wine.zip
10,10,30,5,1000.0,inf,0.2,42,3,False,2,4.10471248626709,0.0322,439.6933,3.0132,PrincipalParTree,wine.zip
10,10,30,5,1000.0,inf,0.2,42,3,False,5,4.064452409744263,0.0322,439.6933,3.0132,PrincipalParTree,wine.zip
10,10,30,5,100.0,100.0,0.0,42,1,False,0,3.794820785522461,0.058,595.821,2.959,PrincipalParTree,wine.zip
10,10,30,5,100.0,100.0,0.0,42,1,False,1,3.733231067657471,0.058,595.821,2.959,PrincipalParTree,wine.zip
10,10,30,5,100.0,100.0,0.0,42,1,False,2,3.925617218017578,0.058,595.821,2.959,PrincipalParTree,wine.zip
10,10,30,5,100.0,100.0,0.0,42,1,False,5,3.8079752922058105,0.058,595.821,2.959,PrincipalParTree,wine.zip
10,10,30,5,100.0,100.0,0.0,42,2,False,0,4.036437034606934,0.0569,501.8647,3.0342,PrincipalParTree,wine.zip
10,10,30,5,100.0,100.0,0.0,42,2,False,1,4.358877658843994,0.0569,501.8647,3.0342,PrincipalParTree,wine.zip
10,10,30,5,100.0,100.0,0.0,42,2,False,2,4.0130774974823,0.0569,501.8647,3.0342,PrincipalParTree,wine.zip
10,10,30,5,100.0,100.0,0.0,42,2,False,5,4.136972188949585,0.0569,501.8647,3.0342,PrincipalParTree,wine.zip
10,10,30,5,100.0,100.0,0.0,42,3,False,0,4.097857236862183,0.0322,439.6933,3.0132,PrincipalParTree,wine.zip
10,10,30,5,100.0,100.0,0.0,42,3,False,1,4.224494695663452,0.0322,439.6933,3.0132,PrincipalParTree,wine.zip
10,10,30,5,100.0,100.0,0.0,42,3,False,2,4.0194902420043945,0.0322,439.6933,3.0132,PrincipalParTree,wine.zip
10,10,30,5,100.0,100.0,0.0,42,3,False,5,4.01481294631958,0.0322,439.6933,3.0132,PrincipalParTree,wine.zip
10,10,30,5,100.0,100.0,0.1,42,1,False,0,3.812283992767334,0.058,595.821,2.959,PrincipalParTree,wine.zip
10,10,30,5,100.0,100.0,0.1,42,1,False,1,4.012763023376465,0.058,595.821,2.959,PrincipalParTree,wine.zip
10,10,30,5,100.0,100.0,0.1,42,1,False,2,3.941982269287109,0.058,595.821,2.959,PrincipalParTree,wine.zip
10,10,30,5,100.0,100.0,0.1,42,1,False,5,3.9006540775299072,0.058,595.821,2.959,PrincipalParTree,wine.zip
10,10,30,5,100.0,100.0,0.1,42,2,False,0,4.247848033905029,0.0569,501.8647,3.0342,PrincipalParTree,wine.zip
10,10,30,5,100.0,100.0,0.1,42,2,False,1,4.249417066574097,0.0569,501.8647,3.0342,PrincipalParTree,wine.zip
10,10,30,5,100.0,100.0,0.1,42,2,False,2,4.187618255615234,0.0569,501.8647,3.0342,PrincipalParTree,wine.zip
10,10,30,5,100.0,100.0,0.1,42,2,False,5,4.2275755405426025,0.0569,501.8647,3.0342,PrincipalParTree,wine.zip
10,10,30,5,100.0,100.0,0.1,42,3,False,0,4.312358379364014,0.0322,439.6933,3.0132,PrincipalParTree,wine.zip
10,10,30,5,100.0,100.0,0.1,42,3,False,1,4.0705406665802,0.0322,439.6933,3.0132,PrincipalParTree,wine.zip
10,10,30,5,100.0,100.0,0.1,42,3,False,2,4.364239931106567,0.0322,439.6933,3.0132,PrincipalParTree,wine.zip
10,10,30,5,100.0,100.0,0.1,42,3,False,5,4.095088720321655,0.0322,439.6933,3.0132,PrincipalParTree,wine.zip
10,10,30,5,100.0,100.0,0.2,42,1,False,0,3.804728984832764,0.058,595.821,2.959,PrincipalParTree,wine.zip
10,10,30,5,100.0,100.0,0.2,42,1,False,1,3.812677145004273,0.058,595.821,2.959,PrincipalParTree,wine.zip
10,10,30,5,100.0,100.0,0.2,42,1,False,2,3.782859325408936,0.058,595.821,2.959,PrincipalParTree,wine.zip
10,10,30,5,100.0,100.0,0.2,42,1,False,5,3.905349493026733,0.058,595.821,2.959,PrincipalParTree,wine.zip
