n_clusters,max_leaves,base_tree,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,10,IMM,1000.0,100,0.0739486217498779,0.2701,95.9107,1.6801,0.5865,0.1727,0.0871,0.128,0.1299,0.1335,0.1264,0.1299,0.6031,ExKMC,ionosphere_y.zip
2,10,IMM,1000.0,20,0.0748493671417236,0.2701,95.9107,1.6801,0.5865,0.1727,0.0871,0.128,0.1299,0.1335,0.1264,0.1299,0.6031,ExKMC,ionosphere_y.zip
2,10,IMM,100.0,100,0.079658031463623,0.2701,95.9107,1.6801,0.5865,0.1727,0.0871,0.128,0.1299,0.1335,0.1264,0.1299,0.6031,ExKMC,ionosphere_y.zip
2,10,IMM,100.0,20,0.0903115272521972,0.2701,95.9107,1.6801,0.5865,0.1727,0.0871,0.128,0.1299,0.1335,0.1264,0.1299,0.6031,ExKMC,ionosphere_y.zip
2,10,IMM,inf,100,0.0534477233886718,0.2701,95.9107,1.6801,0.5865,0.1727,0.0871,0.128,0.1299,0.1335,0.1264,0.1299,0.6031,ExKMC,ionosphere_y.zip
2,10,IMM,inf,20,0.1691231727600097,0.2701,95.9107,1.6801,0.5865,0.1727,0.0871,0.128,0.1299,0.1335,0.1264,0.1299,0.6031,ExKMC,ionosphere_y.zip
2,10,NONE,1000.0,100,0.0939562320709228,0.2667,95.049,1.6809,0.5889,0.1777,0.0921,0.1352,0.1371,0.141,0.1333,0.1371,0.605,ExKMC,ionosphere_y.zip
2,10,NONE,1000.0,20,0.0609259605407714,0.2667,95.049,1.6809,0.5889,0.1777,0.0921,0.1352,0.1371,0.141,0.1333,0.1371,0.605,ExKMC,ionosphere_y.zip
2,10,NONE,100.0,100,0.0967113971710205,0.2679,95.1457,1.6824,0.5914,0.1825,0.094,0.1381,0.14,0.144,0.1362,0.14,0.6075,ExKMC,ionosphere_y.zip
2,10,NONE,100.0,20,0.0912861824035644,0.2667,95.049,1.6809,0.5889,0.1777,0.0921,0.1352,0.1371,0.141,0.1333,0.1371,0.605,ExKMC,ionosphere_y.zip
2,10,NONE,inf,100,0.1233053207397461,0.2667,95.049,1.6809,0.5889,0.1777,0.0921,0.1352,0.1371,0.141,0.1333,0.1371,0.605,ExKMC,ionosphere_y.zip
2,10,NONE,inf,20,0.0118930339813232,0.2667,95.049,1.6809,0.5889,0.1777,0.0921,0.1352,0.1371,0.141,0.1333,0.1371,0.605,ExKMC,ionosphere_y.zip
2,12,IMM,1000.0,100,0.0826663970947265,0.2701,95.9107,1.6801,0.5865,0.1727,0.0871,0.128,0.1299,0.1335,0.1264,0.1299,0.6031,ExKMC,ionosphere_y.zip
2,12,IMM,1000.0,20,0.1588225364685058,0.2701,95.9107,1.6801,0.5865,0.1727,0.0871,0.128,0.1299,0.1335,0.1264,0.1299,0.6031,ExKMC,ionosphere_y.zip
2,12,IMM,100.0,100,0.0957658290863037,0.2701,95.9107,1.6801,0.5865,0.1727,0.0871,0.128,0.1299,0.1335,0.1264,0.1299,0.6031,ExKMC,ionosphere_y.zip
2,12,IMM,100.0,20,0.0701794624328613,0.2701,95.9107,1.6801,0.5865,0.1727,0.0871,0.128,0.1299,0.1335,0.1264,0.1299,0.6031,ExKMC,ionosphere_y.zip
2,12,IMM,inf,100,0.0764219760894775,0.2701,95.9107,1.6801,0.5865,0.1727,0.0871,0.128,0.1299,0.1335,0.1264,0.1299,0.6031,ExKMC,ionosphere_y.zip
2,12,IMM,inf,20,0.0873076915740966,0.2701,95.9107,1.6801,0.5865,0.1727,0.0871,0.128,0.1299,0.1335,0.1264,0.1299,0.6031,ExKMC,ionosphere_y.zip
2,12,NONE,1000.0,100,0.0496711730957031,0.2677,95.8005,1.6764,0.5865,0.1728,0.0886,0.1301,0.132,0.1358,0.1284,0.132,0.6028,ExKMC,ionosphere_y.zip
2,12,NONE,1000.0,20,0.0583655834197998,0.2677,95.8005,1.6764,0.5865,0.1728,0.0886,0.1301,0.132,0.1358,0.1284,0.132,0.6028,ExKMC,ionosphere_y.zip
2,12,NONE,100.0,100,0.0906157493591308,0.2679,95.1457,1.6824,0.5914,0.1825,0.094,0.1381,0.14,0.144,0.1362,0.14,0.6075,ExKMC,ionosphere_y.zip
2,12,NONE,100.0,20,0.0754303932189941,0.2677,95.8005,1.6764,0.5865,0.1728,0.0886,0.1301,0.132,0.1358,0.1284,0.132,0.6028,ExKMC,ionosphere_y.zip
2,12,NONE,inf,100,0.0620713233947753,0.2677,95.8005,1.6764,0.5865,0.1728,0.0886,0.1301,0.132,0.1358,0.1284,0.132,0.6028,ExKMC,ionosphere_y.zip
2,12,NONE,inf,20,0.0726971626281738,0.2677,95.8005,1.6764,0.5865,0.1728,0.0886,0.1301,0.132,0.1358,0.1284,0.132,0.6028,ExKMC,ionosphere_y.zip
2,2,IMM,1000.0,100,0.0526380538940429,0.2579,82.8204,1.814,0.5727,0.1438,0.064,0.0941,0.096,0.098,0.0942,0.096,0.5937,ExKMC,ionosphere_y.zip
2,2,IMM,1000.0,20,0.0643980503082275,0.2579,82.8204,1.814,0.5727,0.1438,0.064,0.0941,0.096,0.098,0.0942,0.096,0.5937,ExKMC,ionosphere_y.zip
2,2,IMM,100.0,100,0.1120440959930419,0.2579,82.8204,1.814,0.5727,0.1438,0.064,0.0941,0.096,0.098,0.0942,0.096,0.5937,ExKMC,ionosphere_y.zip
2,2,IMM,100.0,20,0.0567061901092529,0.2579,82.8204,1.814,0.5727,0.1438,0.064,0.0941,0.096,0.098,0.0942,0.096,0.5937,ExKMC,ionosphere_y.zip
2,2,IMM,inf,100,0.0523111820220947,0.2579,82.8204,1.814,0.5727,0.1438,0.064,0.0941,0.096,0.098,0.0942,0.096,0.5937,ExKMC,ionosphere_y.zip
2,2,IMM,inf,20,0.0613832473754882,0.2579,82.8204,1.814,0.5727,0.1438,0.064,0.0941,0.096,0.098,0.0942,0.096,0.5937,ExKMC,ionosphere_y.zip
2,2,NONE,1000.0,100,0.0737812519073486,0.2566,83.7983,1.7994,0.5772,0.1532,0.0707,0.104,0.1059,0.1083,0.1036,0.1059,0.5967,ExKMC,ionosphere_y.zip
2,2,NONE,1000.0,20,0.0658740997314453,0.2566,83.7983,1.7994,0.5772,0.1532,0.0707,0.104,0.1059,0.1083,0.1036,0.1059,0.5967,ExKMC,ionosphere_y.zip
2,2,NONE,100.0,100,0.0583765506744384,0.2566,83.7983,1.7994,0.5772,0.1532,0.0707,0.104,0.1059,0.1083,0.1036,0.1059,0.5967,ExKMC,ionosphere_y.zip
2,2,NONE,100.0,20,0.066591739654541,0.2566,83.7983,1.7994,0.5772,0.1532,0.0707,0.104,0.1059,0.1083,0.1036,0.1059,0.5967,ExKMC,ionosphere_y.zip
2,2,NONE,inf,100,0.0628988742828369,0.2566,83.7983,1.7994,0.5772,0.1532,0.0707,0.104,0.1059,0.1083,0.1036,0.1059,0.5967,ExKMC,ionosphere_y.zip
2,2,NONE,inf,20,0.0709245204925537,0.2566,83.7983,1.7994,0.5772,0.1532,0.0707,0.104,0.1059,0.1083,0.1036,0.1059,0.5967,ExKMC,ionosphere_y.zip
2,3,IMM,1000.0,100,0.0156550407409667,0.263,90.1868,1.7233,0.5889,0.1777,0.0921,0.1352,0.1371,0.141,0.1333,0.1371,0.605,ExKMC,ionosphere_y.zip
2,3,IMM,1000.0,20,0.0907158851623535,0.263,90.1868,1.7233,0.5889,0.1777,0.0921,0.1352,0.1371,0.141,0.1333,0.1371,0.605,ExKMC,ionosphere_y.zip
2,3,IMM,100.0,100,0.0551111698150634,0.263,90.1868,1.7233,0.5889,0.1777,0.0921,0.1352,0.1371,0.141,0.1333,0.1371,0.605,ExKMC,ionosphere_y.zip
2,3,IMM,100.0,20,0.0599205493927001,0.263,90.1868,1.7233,0.5889,0.1777,0.0921,0.1352,0.1371,0.141,0.1333,0.1371,0.605,ExKMC,ionosphere_y.zip
2,3,IMM,inf,100,0.0728428363800048,0.263,90.1868,1.7233,0.5889,0.1777,0.0921,0.1352,0.1371,0.141,0.1333,0.1371,0.605,ExKMC,ionosphere_y.zip
2,3,IMM,inf,20,0.0600194931030273,0.263,90.1868,1.7233,0.5889,0.1777,0.0921,0.1352,0.1371,0.141,0.1333,0.1371,0.605,ExKMC,ionosphere_y.zip
2,3,NONE,1000.0,100,0.0940465927124023,0.2638,91.0438,1.7237,0.5989,0.1974,0.1,0.1472,0.149,0.1531,0.1451,0.149,0.6152,ExKMC,ionosphere_y.zip
2,3,NONE,1000.0,20,0.0886890888214111,0.2638,91.0438,1.7237,0.5989,0.1974,0.1,0.1472,0.149,0.1531,0.1451,0.149,0.6152,ExKMC,ionosphere_y.zip
2,3,NONE,100.0,100,0.0606069564819335,0.2614,90.68,1.7255,0.5964,0.1924,0.0979,0.1441,0.146,0.15,0.1421,0.146,0.6126,ExKMC,ionosphere_y.zip
2,3,NONE,100.0,20,0.0676610469818115,0.2638,91.0438,1.7237,0.5989,0.1974,0.1,0.1472,0.149,0.1531,0.1451,0.149,0.6152,ExKMC,ionosphere_y.zip
2,3,NONE,inf,100,0.1040515899658203,0.2638,91.0438,1.7237,0.5989,0.1974,0.1,0.1472,0.149,0.1531,0.1451,0.149,0.6152,ExKMC,ionosphere_y.zip
2,3,NONE,inf,20,0.069756269454956,0.2638,91.0438,1.7237,0.5989,0.1974,0.1,0.1472,0.149,0.1531,0.1451,0.149,0.6152,ExKMC,ionosphere_y.zip
2,4,IMM,1000.0,100,0.056769847869873,0.266,92.9797,1.7033,0.5818,0.1633,0.082,0.1203,0.1222,0.1256,0.119,0.1222,0.5986,ExKMC,ionosphere_y.zip
2,4,IMM,1000.0,20,0.0946590900421142,0.266,92.9797,1.7033,0.5818,0.1633,0.082,0.1203,0.1222,0.1256,0.119,0.1222,0.5986,ExKMC,ionosphere_y.zip
2,4,IMM,100.0,100,0.0827724933624267,0.266,92.9797,1.7033,0.5818,0.1633,0.082,0.1203,0.1222,0.1256,0.119,0.1222,0.5986,ExKMC,ionosphere_y.zip
2,4,IMM,100.0,20,0.0947442054748535,0.266,92.9797,1.7033,0.5818,0.1633,0.082,0.1203,0.1222,0.1256,0.119,0.1222,0.5986,ExKMC,ionosphere_y.zip
2,4,IMM,inf,100,0.0878045558929443,0.266,92.9797,1.7033,0.5818,0.1633,0.082,0.1203,0.1222,0.1256,0.119,0.1222,0.5986,ExKMC,ionosphere_y.zip
2,4,IMM,inf,20,0.0553200244903564,0.266,92.9797,1.7033,0.5818,0.1633,0.082,0.1203,0.1222,0.1256,0.119,0.1222,0.5986,ExKMC,ionosphere_y.zip
2,4,NONE,1000.0,100,0.0389621257781982,0.2649,93.9414,1.684,0.5914,0.1827,0.0972,0.1428,0.1446,0.1489,0.1406,0.1446,0.6069,ExKMC,ionosphere_y.zip
2,4,NONE,1000.0,20,0.0389902591705322,0.2649,93.9414,1.684,0.5914,0.1827,0.0972,0.1428,0.1446,0.1489,0.1406,0.1446,0.6069,ExKMC,ionosphere_y.zip
2,4,NONE,100.0,100,0.0769026279449462,0.2626,93.6151,1.6846,0.5889,0.1779,0.0953,0.1399,0.1417,0.1459,0.1377,0.1417,0.6045,ExKMC,ionosphere_y.zip
2,4,NONE,100.0,20,0.0306642055511474,0.2649,93.9414,1.684,0.5914,0.1827,0.0972,0.1428,0.1446,0.1489,0.1406,0.1446,0.6069,ExKMC,ionosphere_y.zip
2,4,NONE,inf,100,0.0985820293426513,0.2649,93.9414,1.684,0.5914,0.1827,0.0972,0.1428,0.1446,0.1489,0.1406,0.1446,0.6069,ExKMC,ionosphere_y.zip
