threshold,branching_factor,n_clusters,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
0.5,50,12,20.0,20,0.0356929302215576,0.322,1684.1904,1.0666,0.5452,0.0935,0.0449,0.0393,0.0455,0.0674,0.0344,0.0455,0.5439,skl_birch,titanic_y.zip
0.5,50,12,inf,100,0.0345478057861328,0.2666,1828.0536,1.0447,0.5414,0.0916,0.0619,0.0522,0.0578,0.0929,0.042,0.0578,0.5137,skl_birch,titanic_y.zip
0.5,50,12,inf,20,0.034731388092041,0.2666,1828.0536,1.0447,0.5414,0.0916,0.0619,0.0522,0.0578,0.0929,0.042,0.0578,0.5137,skl_birch,titanic_y.zip
0.5,50,2,1000.0,100,0.0340330600738525,0.8003,1628.6909,0.4425,0.5392,0.0455,0.013,0.0254,0.0265,0.0196,0.041,0.0265,0.6758,skl_birch,titanic_y.zip
0.5,50,2,1000.0,20,0.034522533416748,0.8003,1628.6909,0.4425,0.5392,0.0455,0.013,0.0254,0.0265,0.0196,0.041,0.0265,0.6758,skl_birch,titanic_y.zip
0.5,50,2,100.0,100,0.0338890552520751,0.8003,1628.6909,0.4425,0.5392,0.0455,0.013,0.0254,0.0265,0.0196,0.041,0.0265,0.6758,skl_birch,titanic_y.zip
0.5,50,2,100.0,20,0.0343272686004638,0.8003,1628.6909,0.4425,0.5392,0.0455,0.013,0.0254,0.0265,0.0196,0.041,0.0265,0.6758,skl_birch,titanic_y.zip
0.5,50,2,20.0,20,0.0342707633972168,0.8089,1624.2373,0.3843,0.5361,0.0365,0.0099,0.0196,0.0208,0.0148,0.0348,0.0208,0.6818,skl_birch,titanic_y.zip
0.5,50,2,inf,100,0.0339438915252685,0.8003,1628.6909,0.4425,0.5392,0.0455,0.013,0.0254,0.0265,0.0196,0.041,0.0265,0.6758,skl_birch,titanic_y.zip
0.5,50,2,inf,20,0.0369834899902343,0.8003,1628.6909,0.4425,0.5392,0.0455,0.013,0.0254,0.0265,0.0196,0.041,0.0265,0.6758,skl_birch,titanic_y.zip
0.5,50,4,1000.0,100,0.0345823764801025,0.7661,2058.3458,0.4825,0.5443,0.0624,0.0193,0.0297,0.0325,0.029,0.0369,0.0325,0.6581,skl_birch,titanic_y.zip
0.5,50,4,1000.0,20,0.0343608856201171,0.7661,2058.3458,0.4825,0.5443,0.0624,0.0193,0.0297,0.0325,0.029,0.0369,0.0325,0.6581,skl_birch,titanic_y.zip
0.5,50,4,100.0,100,0.0363185405731201,0.7661,2058.3458,0.4825,0.5443,0.0624,0.0193,0.0297,0.0325,0.029,0.0369,0.0325,0.6581,skl_birch,titanic_y.zip
0.5,50,4,100.0,20,0.0345664024353027,0.7661,2058.3458,0.4825,0.5443,0.0624,0.0193,0.0297,0.0325,0.029,0.0369,0.0325,0.6581,skl_birch,titanic_y.zip
0.5,50,4,20.0,20,0.0362095832824707,0.6496,1475.2692,0.5268,0.5462,0.0686,0.0215,0.0325,0.0353,0.0322,0.0389,0.0353,0.6516,skl_birch,titanic_y.zip
0.5,50,4,inf,100,0.0340528488159179,0.7661,2058.3458,0.4825,0.5443,0.0624,0.0193,0.0297,0.0325,0.029,0.0369,0.0325,0.6581,skl_birch,titanic_y.zip
0.5,50,4,inf,20,0.0794167518615722,0.7661,2058.3458,0.4825,0.5443,0.0624,0.0193,0.0297,0.0325,0.029,0.0369,0.0325,0.6581,skl_birch,titanic_y.zip
0.5,50,6,1000.0,100,0.034430980682373,0.628,2123.5562,0.668,0.5592,0.105,0.038,0.0472,0.0508,0.057,0.0458,0.0508,0.6257,skl_birch,titanic_y.zip
0.5,50,6,1000.0,20,0.0348398685455322,0.628,2123.5562,0.668,0.5592,0.105,0.038,0.0472,0.0508,0.057,0.0458,0.0508,0.6257,skl_birch,titanic_y.zip
0.5,50,6,100.0,100,0.0336649417877197,0.628,2123.5562,0.668,0.5592,0.105,0.038,0.0472,0.0508,0.057,0.0458,0.0508,0.6257,skl_birch,titanic_y.zip
0.5,50,6,100.0,20,0.0343885421752929,0.628,2123.5562,0.668,0.5592,0.105,0.038,0.0472,0.0508,0.057,0.0458,0.0508,0.6257,skl_birch,titanic_y.zip
0.5,50,6,20.0,20,0.0359742641448974,0.6867,2163.0844,0.61,0.5606,0.1072,0.0394,0.0498,0.0534,0.0592,0.0487,0.0534,0.6296,skl_birch,titanic_y.zip
0.5,50,6,inf,100,0.0345053672790527,0.628,2123.5562,0.668,0.5592,0.105,0.038,0.0472,0.0508,0.057,0.0458,0.0508,0.6257,skl_birch,titanic_y.zip
0.5,50,6,inf,20,0.0345797538757324,0.628,2123.5562,0.668,0.5592,0.105,0.038,0.0472,0.0508,0.057,0.0458,0.0508,0.6257,skl_birch,titanic_y.zip
0.5,50,8,1000.0,100,0.0349452495574951,0.6245,2025.9965,0.731,0.5591,0.1051,0.04,0.0463,0.0512,0.06,0.0447,0.0512,0.6248,skl_birch,titanic_y.zip
0.5,50,8,1000.0,20,0.0385224819183349,0.6245,2025.9965,0.731,0.5591,0.1051,0.04,0.0463,0.0512,0.06,0.0447,0.0512,0.6248,skl_birch,titanic_y.zip
0.5,50,8,100.0,100,0.0345373153686523,0.6245,2025.9965,0.731,0.5591,0.1051,0.04,0.0463,0.0512,0.06,0.0447,0.0512,0.6248,skl_birch,titanic_y.zip
0.5,50,8,100.0,20,0.0342786312103271,0.6245,2025.9965,0.731,0.5591,0.1051,0.04,0.0463,0.0512,0.06,0.0447,0.0512,0.6248,skl_birch,titanic_y.zip
0.5,50,8,20.0,20,0.0357077121734619,0.6336,2030.3224,0.7536,0.5603,0.1068,0.0396,0.0462,0.0512,0.0595,0.0449,0.0512,0.6282,skl_birch,titanic_y.zip
0.5,50,8,inf,100,0.0357937812805175,0.6245,2025.9965,0.731,0.5591,0.1051,0.04,0.0463,0.0512,0.06,0.0447,0.0512,0.6248,skl_birch,titanic_y.zip
0.5,50,8,inf,20,0.0344800949096679,0.6245,2025.9965,0.731,0.5591,0.1051,0.04,0.0463,0.0512,0.06,0.0447,0.0512,0.6248,skl_birch,titanic_y.zip
