n_clusters,metric,linkage,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,cosine,single,1000.0,20,9.463187217712402,0.5079,6325.0244,0.8174,0.6355,0.064,0.0084,0.0226,0.0227,0.0152,0.0447,0.0227,0.7768,skl_agglomerativeClust,adultONEHOT_y.zip
2,cosine,single,100.0,20,9.452459335327148,0.5079,6325.0244,0.8174,0.6355,0.064,0.0084,0.0226,0.0227,0.0152,0.0447,0.0227,0.7768,skl_agglomerativeClust,adultONEHOT_y.zip
2,cosine,single,inf,20,9.440007448196411,0.5079,6325.0244,0.8174,0.6355,0.064,0.0084,0.0226,0.0227,0.0152,0.0447,0.0227,0.7768,skl_agglomerativeClust,adultONEHOT_y.zip
2,euclidean,average,1000.0,20,47.70412278175354,0.7923,5678.4303,0.2768,0.6395,0.021,0.007,0.0239,0.024,0.0127,0.2265,0.024,0.7975,skl_agglomerativeClust,adultONEHOT_y.zip
2,euclidean,average,100.0,20,47.99443197250366,0.7923,5678.4303,0.2768,0.6395,0.021,0.007,0.0239,0.024,0.0127,0.2265,0.024,0.7975,skl_agglomerativeClust,adultONEHOT_y.zip
2,euclidean,average,inf,20,47.782453536987305,0.7923,5678.4303,0.2768,0.6395,0.021,0.007,0.0239,0.024,0.0127,0.2265,0.024,0.7975,skl_agglomerativeClust,adultONEHOT_y.zip
2,euclidean,complete,1000.0,20,45.89917349815369,0.7923,5678.4303,0.2768,0.6395,0.021,0.007,0.0239,0.024,0.0127,0.2265,0.024,0.7975,skl_agglomerativeClust,adultONEHOT_y.zip
2,euclidean,complete,100.0,20,45.71156430244446,0.7923,5678.4303,0.2768,0.6395,0.021,0.007,0.0239,0.024,0.0127,0.2265,0.024,0.7975,skl_agglomerativeClust,adultONEHOT_y.zip
2,euclidean,complete,inf,20,45.719770193099976,0.7923,5678.4303,0.2768,0.6395,0.021,0.007,0.0239,0.024,0.0127,0.2265,0.024,0.7975,skl_agglomerativeClust,adultONEHOT_y.zip
2,euclidean,single,1000.0,20,8.316994905471802,0.7923,5678.4303,0.2768,0.6395,0.021,0.007,0.0239,0.024,0.0127,0.2265,0.024,0.7975,skl_agglomerativeClust,adultONEHOT_y.zip
2,euclidean,single,100.0,20,8.257875680923462,0.7923,5678.4303,0.2768,0.6395,0.021,0.007,0.0239,0.024,0.0127,0.2265,0.024,0.7975,skl_agglomerativeClust,adultONEHOT_y.zip
2,euclidean,single,inf,20,8.23745059967041,0.7923,5678.4303,0.2768,0.6395,0.021,0.007,0.0239,0.024,0.0127,0.2265,0.024,0.7975,skl_agglomerativeClust,adultONEHOT_y.zip
2,euclidean,ward,1000.0,20,43.579471588134766,0.5122,6354.755,0.8029,0.6364,0.0651,0.0087,0.0237,0.0237,0.0158,0.0472,0.0237,0.7778,skl_agglomerativeClust,adultONEHOT_y.zip
2,euclidean,ward,100.0,20,43.48322081565857,0.5122,6354.755,0.8029,0.6364,0.0651,0.0087,0.0237,0.0237,0.0158,0.0472,0.0237,0.7778,skl_agglomerativeClust,adultONEHOT_y.zip
2,euclidean,ward,inf,20,43.70368814468384,0.5122,6354.755,0.8029,0.6364,0.0651,0.0087,0.0237,0.0237,0.0158,0.0472,0.0237,0.7778,skl_agglomerativeClust,adultONEHOT_y.zip
4,correlation,average,1000.0,20,44.02282190322876,0.127,3592.1138,1.9099,0.4354,-0.0135,0.0262,0.028,0.028,0.0474,0.0199,0.028,0.4184,skl_agglomerativeClust,adultONEHOT_y.zip
4,correlation,average,100.0,20,43.98374342918396,0.127,3592.1138,1.9099,0.4354,-0.0135,0.0262,0.028,0.028,0.0474,0.0199,0.028,0.4184,skl_agglomerativeClust,adultONEHOT_y.zip
4,correlation,average,inf,20,44.46321797370911,0.127,3592.1138,1.9099,0.4354,-0.0135,0.0262,0.028,0.028,0.0474,0.0199,0.028,0.4184,skl_agglomerativeClust,adultONEHOT_y.zip
4,correlation,complete,1000.0,20,40.64982342720032,0.0507,2437.7126,2.3168,0.4436,0.015,0.0136,0.0141,0.0142,0.0247,0.01,0.0142,0.4154,skl_agglomerativeClust,adultONEHOT_y.zip
4,correlation,complete,100.0,20,40.52848410606384,0.0507,2437.7126,2.3168,0.4436,0.015,0.0136,0.0141,0.0142,0.0247,0.01,0.0142,0.4154,skl_agglomerativeClust,adultONEHOT_y.zip
4,correlation,complete,inf,20,40.456817626953125,0.0507,2437.7126,2.3168,0.4436,0.015,0.0136,0.0141,0.0142,0.0247,0.01,0.0142,0.4154,skl_agglomerativeClust,adultONEHOT_y.zip
4,correlation,single,1000.0,20,9.48646116256714,0.0813,2111.6279,0.7189,0.6355,0.064,0.0084,0.0226,0.0228,0.0153,0.0448,0.0228,0.7768,skl_agglomerativeClust,adultONEHOT_y.zip
4,correlation,single,100.0,20,9.55118989944458,0.0813,2111.6279,0.7189,0.6355,0.064,0.0084,0.0226,0.0228,0.0153,0.0448,0.0228,0.7768,skl_agglomerativeClust,adultONEHOT_y.zip
4,correlation,single,inf,20,9.470553159713743,0.0813,2111.6279,0.7189,0.6355,0.064,0.0084,0.0226,0.0228,0.0153,0.0448,0.0228,0.7768,skl_agglomerativeClust,adultONEHOT_y.zip
4,cosine,average,1000.0,20,47.73281955718994,0.1685,5466.2329,1.5287,0.5186,0.1076,0.0684,0.08,0.0801,0.1239,0.0592,0.0801,0.5347,skl_agglomerativeClust,adultONEHOT_y.zip
4,cosine,average,100.0,20,47.73918390274048,0.1685,5466.2329,1.5287,0.5186,0.1076,0.0684,0.08,0.0801,0.1239,0.0592,0.0801,0.5347,skl_agglomerativeClust,adultONEHOT_y.zip
4,cosine,average,inf,20,47.71972393989563,0.1685,5466.2329,1.5287,0.5186,0.1076,0.0684,0.08,0.0801,0.1239,0.0592,0.0801,0.5347,skl_agglomerativeClust,adultONEHOT_y.zip
4,cosine,complete,1000.0,20,40.703341484069824,0.0634,2291.7034,2.4529,0.4612,0.0252,0.027,0.0296,0.0296,0.049,0.0212,0.0296,0.4548,skl_agglomerativeClust,adultONEHOT_y.zip
4,cosine,complete,100.0,20,40.736624002456665,0.0634,2291.7034,2.4529,0.4612,0.0252,0.027,0.0296,0.0296,0.049,0.0212,0.0296,0.4548,skl_agglomerativeClust,adultONEHOT_y.zip
4,cosine,complete,inf,20,40.752264738082886,0.0634,2291.7034,2.4529,0.4612,0.0252,0.027,0.0296,0.0296,0.049,0.0212,0.0296,0.4548,skl_agglomerativeClust,adultONEHOT_y.zip
4,cosine,single,1000.0,20,9.464948415756226,-0.3372,2108.4927,4.9237,0.6355,0.0639,0.0084,0.0225,0.0227,0.0152,0.0446,0.0227,0.7768,skl_agglomerativeClust,adultONEHOT_y.zip
4,cosine,single,100.0,20,9.428210973739624,-0.3372,2108.4927,4.9237,0.6355,0.0639,0.0084,0.0225,0.0227,0.0152,0.0446,0.0227,0.7768,skl_agglomerativeClust,adultONEHOT_y.zip
4,cosine,single,inf,20,9.453304529190063,-0.3372,2108.4927,4.9237,0.6355,0.0639,0.0084,0.0225,0.0227,0.0152,0.0446,0.0227,0.7768,skl_agglomerativeClust,adultONEHOT_y.zip
4,euclidean,average,1000.0,20,47.98416304588318,0.7059,1992.125,0.3538,0.6391,0.0206,0.007,0.0238,0.024,0.0127,0.2047,0.024,0.7971,skl_agglomerativeClust,adultONEHOT_y.zip
4,euclidean,average,100.0,20,47.580156087875366,0.7059,1992.125,0.3538,0.6391,0.0206,0.007,0.0238,0.024,0.0127,0.2047,0.024,0.7971,skl_agglomerativeClust,adultONEHOT_y.zip
4,euclidean,average,inf,20,48.02313590049744,0.7059,1992.125,0.3538,0.6391,0.0206,0.007,0.0238,0.024,0.0127,0.2047,0.024,0.7971,skl_agglomerativeClust,adultONEHOT_y.zip
4,euclidean,complete,1000.0,20,45.54828786849976,0.5236,5052.0214,0.5577,0.6409,0.0836,0.0159,0.0409,0.0411,0.0287,0.072,0.0411,0.7783,skl_agglomerativeClust,adultONEHOT_y.zip
4,euclidean,complete,100.0,20,45.53645730018616,0.5236,5052.0214,0.5577,0.6409,0.0836,0.0159,0.0409,0.0411,0.0287,0.072,0.0411,0.7783,skl_agglomerativeClust,adultONEHOT_y.zip
4,euclidean,complete,inf,20,45.513643980026245,0.5236,5052.0214,0.5577,0.6409,0.0836,0.0159,0.0409,0.0411,0.0287,0.072,0.0411,0.7783,skl_agglomerativeClust,adultONEHOT_y.zip
4,euclidean,single,1000.0,20,8.307915449142456,0.6989,1960.2193,0.4426,0.6392,0.0208,0.0071,0.0241,0.0243,0.0129,0.212,0.0243,0.7972,skl_agglomerativeClust,adultONEHOT_y.zip
4,euclidean,single,100.0,20,8.249118089675903,0.6989,1960.2193,0.4426,0.6392,0.0208,0.0071,0.0241,0.0243,0.0129,0.212,0.0243,0.7972,skl_agglomerativeClust,adultONEHOT_y.zip
4,euclidean,single,inf,20,8.251781940460205,0.6989,1960.2193,0.4426,0.6392,0.0208,0.0071,0.0241,0.0243,0.0129,0.212,0.0243,0.7972,skl_agglomerativeClust,adultONEHOT_y.zip
4,euclidean,ward,1000.0,20,43.55444073677063,0.1667,7148.4614,1.1754,0.6223,0.2133,0.0595,0.092,0.0921,0.1078,0.0804,0.0921,0.6882,skl_agglomerativeClust,adultONEHOT_y.zip
4,euclidean,ward,100.0,20,43.65609669685364,0.1667,7148.4614,1.1754,0.6223,0.2133,0.0595,0.092,0.0921,0.1078,0.0804,0.0921,0.6882,skl_agglomerativeClust,adultONEHOT_y.zip
4,euclidean,ward,inf,20,43.449049949646,0.1667,7148.4614,1.1754,0.6223,0.2133,0.0595,0.092,0.0921,0.1078,0.0804,0.0921,0.6882,skl_agglomerativeClust,adultONEHOT_y.zip
6,correlation,average,1000.0,20,44.390774965286255,0.126,3413.5612,1.7755,0.4335,0.0279,0.0537,0.0479,0.0479,0.0972,0.0318,0.0479,0.3724,skl_agglomerativeClust,adultONEHOT_y.zip
6,correlation,average,100.0,20,44.48598289489746,0.126,3413.5612,1.7755,0.4335,0.0279,0.0537,0.0479,0.0479,0.0972,0.0318,0.0479,0.3724,skl_agglomerativeClust,adultONEHOT_y.zip
6,correlation,average,inf,20,44.394428730010986,0.126,3413.5612,1.7755,0.4335,0.0279,0.0537,0.0479,0.0479,0.0972,0.0318,0.0479,0.3724,skl_agglomerativeClust,adultONEHOT_y.zip
6,correlation,complete,1000.0,20,40.88738465309143,0.084,2868.317,1.9074,0.4221,0.0077,0.0215,0.0189,0.019,0.0389,0.0125,0.019,0.3566,skl_agglomerativeClust,adultONEHOT_y.zip
