max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,random_state,criteria_clf,criteria_reg,time,silhouette,calinski_harabasz,davies_bouldin,alg,dataset
3,10,3,5,20,20,0.1,42,me,mape,7.491091966629028,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,10,3,5,20,20,0.1,42,me,r2,7.4802210330963135,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,12,30,50,20,20,0.0,42,gini,mape,7.458921909332275,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,12,30,50,20,20,0.0,42,gini,r2,7.532882690429687,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,12,30,50,20,20,0.0,42,me,mape,7.586607217788696,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,12,30,50,20,20,0.0,42,me,r2,7.481434106826782,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,12,30,50,20,20,0.1,42,gini,mape,7.512286186218262,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,12,30,50,20,20,0.1,42,gini,r2,7.421925067901611,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,12,30,50,20,20,0.1,42,me,mape,7.5904176235198975,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,12,30,50,20,20,0.1,42,me,r2,7.465473890304565,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,12,30,5,20,20,0.0,42,gini,mape,7.750844955444336,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,12,30,5,20,20,0.0,42,gini,r2,7.502253532409668,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,12,30,5,20,20,0.0,42,me,mape,7.61220383644104,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,12,30,5,20,20,0.0,42,me,r2,7.454033851623535,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,12,30,5,20,20,0.1,42,gini,mape,7.529938697814941,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,12,30,5,20,20,0.1,42,gini,r2,7.423972845077515,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,12,30,5,20,20,0.1,42,me,mape,7.494342565536499,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,12,30,5,20,20,0.1,42,me,r2,7.55397891998291,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,12,3,50,20,20,0.0,42,gini,mape,7.653911352157593,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,12,3,50,20,20,0.0,42,gini,r2,7.477862358093262,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,12,3,50,20,20,0.0,42,me,mape,7.514479398727417,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,12,3,50,20,20,0.0,42,me,r2,7.449118375778198,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,12,3,50,20,20,0.1,42,gini,mape,7.416993618011475,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,12,3,50,20,20,0.1,42,gini,r2,7.527546644210815,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,12,3,50,20,20,0.1,42,me,mape,7.491716384887695,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,12,3,50,20,20,0.1,42,me,r2,7.488563299179077,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,12,3,5,20,20,0.0,42,gini,mape,7.521580457687378,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,12,3,5,20,20,0.0,42,gini,r2,7.506669282913208,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,12,3,5,20,20,0.0,42,me,mape,7.538302898406982,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,12,3,5,20,20,0.0,42,me,r2,7.512782096862793,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,12,3,5,20,20,0.1,42,gini,mape,7.554674863815308,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,12,3,5,20,20,0.1,42,gini,r2,7.454125642776489,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,12,3,5,20,20,0.1,42,me,mape,7.643947601318359,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,12,3,5,20,20,0.1,42,me,r2,7.4575111865997314,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,2,30,50,20,20,0.0,42,gini,mape,1.6577086448669434,0.6613,7820.7431,0.295,ImpurityParTree2,fico.zip
3,2,30,50,20,20,0.0,42,gini,r2,1.7087879180908203,0.6613,7820.7431,0.295,ImpurityParTree2,fico.zip
3,2,30,50,20,20,0.0,42,me,mape,1.721426248550415,0.6613,7820.7431,0.295,ImpurityParTree2,fico.zip
3,2,30,50,20,20,0.0,42,me,r2,1.6443040370941162,0.6613,7820.7431,0.295,ImpurityParTree2,fico.zip
3,2,30,50,20,20,0.1,42,gini,mape,1.727029800415039,0.6613,7820.7431,0.295,ImpurityParTree2,fico.zip
3,2,30,50,20,20,0.1,42,gini,r2,1.6852872371673584,0.6613,7820.7431,0.295,ImpurityParTree2,fico.zip
3,2,30,50,20,20,0.1,42,me,mape,1.7337312698364258,0.6613,7820.7431,0.295,ImpurityParTree2,fico.zip
3,2,30,50,20,20,0.1,42,me,r2,1.6969211101531982,0.6613,7820.7431,0.295,ImpurityParTree2,fico.zip
3,2,30,5,20,20,0.0,42,gini,mape,1.622607707977295,0.6613,7820.7431,0.295,ImpurityParTree2,fico.zip
3,2,30,5,20,20,0.0,42,gini,r2,1.6637604236602783,0.6613,7820.7431,0.295,ImpurityParTree2,fico.zip
3,2,30,5,20,20,0.0,42,me,mape,1.661729335784912,0.6613,7820.7431,0.295,ImpurityParTree2,fico.zip
3,2,30,5,20,20,0.0,42,me,r2,1.659052848815918,0.6613,7820.7431,0.295,ImpurityParTree2,fico.zip
3,2,30,5,20,20,0.1,42,gini,mape,1.6688947677612305,0.6613,7820.7431,0.295,ImpurityParTree2,fico.zip
3,2,30,5,20,20,0.1,42,gini,r2,1.717778205871582,0.6613,7820.7431,0.295,ImpurityParTree2,fico.zip
3,2,30,5,20,20,0.1,42,me,mape,1.673734188079834,0.6613,7820.7431,0.295,ImpurityParTree2,fico.zip
3,2,30,5,20,20,0.1,42,me,r2,1.7253446578979492,0.6613,7820.7431,0.295,ImpurityParTree2,fico.zip
3,2,3,50,20,20,0.0,42,gini,mape,1.6922287940979004,0.6613,7820.7431,0.295,ImpurityParTree2,fico.zip
3,2,3,50,20,20,0.0,42,gini,r2,1.7575061321258545,0.6613,7820.7431,0.295,ImpurityParTree2,fico.zip
3,2,3,50,20,20,0.0,42,me,mape,1.669274091720581,0.6613,7820.7431,0.295,ImpurityParTree2,fico.zip
3,2,3,50,20,20,0.0,42,me,r2,1.7025892734527588,0.6613,7820.7431,0.295,ImpurityParTree2,fico.zip
3,2,3,50,20,20,0.1,42,gini,mape,1.6378297805786133,0.6613,7820.7431,0.295,ImpurityParTree2,fico.zip
3,2,3,50,20,20,0.1,42,gini,r2,1.657473087310791,0.6613,7820.7431,0.295,ImpurityParTree2,fico.zip
3,2,3,50,20,20,0.1,42,me,mape,1.7342026233673096,0.6613,7820.7431,0.295,ImpurityParTree2,fico.zip
3,2,3,50,20,20,0.1,42,me,r2,1.6441609859466553,0.6613,7820.7431,0.295,ImpurityParTree2,fico.zip
3,2,3,5,20,20,0.0,42,gini,mape,1.7237601280212402,0.6613,7820.7431,0.295,ImpurityParTree2,fico.zip
3,2,3,5,20,20,0.0,42,gini,r2,1.7284293174743652,0.6613,7820.7431,0.295,ImpurityParTree2,fico.zip
3,2,3,5,20,20,0.0,42,me,mape,1.6973559856414795,0.6613,7820.7431,0.295,ImpurityParTree2,fico.zip
3,2,3,5,20,20,0.0,42,me,r2,1.6779506206512451,0.6613,7820.7431,0.295,ImpurityParTree2,fico.zip
3,2,3,5,20,20,0.1,42,gini,mape,1.696040391921997,0.6613,7820.7431,0.295,ImpurityParTree2,fico.zip
3,2,3,5,20,20,0.1,42,gini,r2,1.6575708389282229,0.6613,7820.7431,0.295,ImpurityParTree2,fico.zip
3,2,3,5,20,20,0.1,42,me,mape,1.684295415878296,0.6613,7820.7431,0.295,ImpurityParTree2,fico.zip
3,2,3,5,20,20,0.1,42,me,r2,1.682426929473877,0.6613,7820.7431,0.295,ImpurityParTree2,fico.zip
3,4,30,50,20,20,0.0,42,gini,mape,3.921640396118164,0.0766,3068.3952,2.7879,ImpurityParTree2,fico.zip
3,4,30,50,20,20,0.0,42,gini,r2,3.934129476547241,0.0766,3068.3952,2.7879,ImpurityParTree2,fico.zip
3,4,30,50,20,20,0.0,42,me,mape,4.008458614349365,0.0766,3068.3952,2.7879,ImpurityParTree2,fico.zip
3,4,30,50,20,20,0.0,42,me,r2,4.056900262832642,0.0766,3068.3952,2.7879,ImpurityParTree2,fico.zip
3,4,30,50,20,20,0.1,42,gini,mape,3.980008602142334,0.0766,3068.3952,2.7879,ImpurityParTree2,fico.zip
3,4,30,50,20,20,0.1,42,gini,r2,3.938385009765625,0.0766,3068.3952,2.7879,ImpurityParTree2,fico.zip
3,4,30,50,20,20,0.1,42,me,mape,4.0583131313323975,0.0766,3068.3952,2.7879,ImpurityParTree2,fico.zip
3,4,30,50,20,20,0.1,42,me,r2,3.988746881484986,0.0766,3068.3952,2.7879,ImpurityParTree2,fico.zip
3,4,30,5,20,20,0.0,42,gini,mape,3.95706844329834,0.0766,3068.3952,2.7879,ImpurityParTree2,fico.zip
3,4,30,5,20,20,0.0,42,gini,r2,3.9981014728546143,0.0766,3068.3952,2.7879,ImpurityParTree2,fico.zip
3,4,30,5,20,20,0.0,42,me,mape,4.058547258377075,0.0766,3068.3952,2.7879,ImpurityParTree2,fico.zip
3,4,30,5,20,20,0.0,42,me,r2,3.993281602859497,0.0766,3068.3952,2.7879,ImpurityParTree2,fico.zip
3,4,30,5,20,20,0.1,42,gini,mape,3.942081451416016,0.0766,3068.3952,2.7879,ImpurityParTree2,fico.zip
3,4,30,5,20,20,0.1,42,gini,r2,4.097090721130371,0.0766,3068.3952,2.7879,ImpurityParTree2,fico.zip
3,4,30,5,20,20,0.1,42,me,mape,4.025437355041504,0.0766,3068.3952,2.7879,ImpurityParTree2,fico.zip
3,4,30,5,20,20,0.1,42,me,r2,4.040931463241577,0.0766,3068.3952,2.7879,ImpurityParTree2,fico.zip
3,4,3,50,20,20,0.0,42,gini,mape,4.021997451782227,0.0766,3068.3952,2.7879,ImpurityParTree2,fico.zip
3,4,3,50,20,20,0.0,42,gini,r2,4.027939319610596,0.0766,3068.3952,2.7879,ImpurityParTree2,fico.zip
3,4,3,50,20,20,0.0,42,me,mape,4.106452703475952,0.0766,3068.3952,2.7879,ImpurityParTree2,fico.zip
3,4,3,50,20,20,0.0,42,me,r2,4.007339715957642,0.0766,3068.3952,2.7879,ImpurityParTree2,fico.zip
3,4,3,50,20,20,0.1,42,gini,mape,3.930534839630127,0.0766,3068.3952,2.7879,ImpurityParTree2,fico.zip
3,4,3,50,20,20,0.1,42,gini,r2,4.050662994384766,0.0766,3068.3952,2.7879,ImpurityParTree2,fico.zip
3,4,3,50,20,20,0.1,42,me,mape,4.044123411178589,0.0766,3068.3952,2.7879,ImpurityParTree2,fico.zip
3,4,3,50,20,20,0.1,42,me,r2,4.110463857650757,0.0766,3068.3952,2.7879,ImpurityParTree2,fico.zip
3,4,3,5,20,20,0.0,42,gini,mape,3.941674947738648,0.0766,3068.3952,2.7879,ImpurityParTree2,fico.zip
3,4,3,5,20,20,0.0,42,gini,r2,4.031483173370361,0.0766,3068.3952,2.7879,ImpurityParTree2,fico.zip
3,4,3,5,20,20,0.0,42,me,mape,3.9943594932556152,0.0766,3068.3952,2.7879,ImpurityParTree2,fico.zip
3,4,3,5,20,20,0.0,42,me,r2,4.10480809211731,0.0766,3068.3952,2.7879,ImpurityParTree2,fico.zip
3,4,3,5,20,20,0.1,42,gini,mape,4.032145977020264,0.0766,3068.3952,2.7879,ImpurityParTree2,fico.zip
3,4,3,5,20,20,0.1,42,gini,r2,4.093376636505127,0.0766,3068.3952,2.7879,ImpurityParTree2,fico.zip
3,4,3,5,20,20,0.1,42,me,mape,4.035926103591919,0.0766,3068.3952,2.7879,ImpurityParTree2,fico.zip
3,4,3,5,20,20,0.1,42,me,r2,3.9854929447174072,0.0766,3068.3952,2.7879,ImpurityParTree2,fico.zip
3,6,30,50,20,20,0.0,42,gini,mape,5.956287145614624,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,6,30,50,20,20,0.0,42,gini,r2,5.893897294998169,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,6,30,50,20,20,0.0,42,me,mape,6.0738606452941895,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,6,30,50,20,20,0.0,42,me,r2,5.94496750831604,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,6,30,50,20,20,0.1,42,gini,mape,6.0340611934661865,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,6,30,50,20,20,0.1,42,gini,r2,6.045957326889038,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,6,30,50,20,20,0.1,42,me,mape,5.945913076400757,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,6,30,50,20,20,0.1,42,me,r2,5.999871253967285,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,6,30,5,20,20,0.0,42,gini,mape,5.907872676849365,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,6,30,5,20,20,0.0,42,gini,r2,5.965815544128418,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,6,30,5,20,20,0.0,42,me,mape,5.9648756980896,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,6,30,5,20,20,0.0,42,me,r2,5.99448037147522,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,6,30,5,20,20,0.1,42,gini,mape,5.992022752761841,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,6,30,5,20,20,0.1,42,gini,r2,5.881280183792114,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,6,30,5,20,20,0.1,42,me,mape,6.01755690574646,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,6,30,5,20,20,0.1,42,me,r2,5.964500665664673,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,6,3,50,20,20,0.0,42,gini,mape,6.081868410110474,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,6,3,50,20,20,0.0,42,gini,r2,5.997448682785034,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,6,3,50,20,20,0.0,42,me,mape,6.032718181610107,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,6,3,50,20,20,0.0,42,me,r2,6.011970043182373,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,6,3,50,20,20,0.1,42,gini,mape,5.956289768218994,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,6,3,50,20,20,0.1,42,gini,r2,6.029031276702881,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,6,3,50,20,20,0.1,42,me,mape,6.061595439910889,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,6,3,50,20,20,0.1,42,me,r2,5.963495254516602,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,6,3,5,20,20,0.0,42,gini,mape,5.999017238616943,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,6,3,5,20,20,0.0,42,gini,r2,5.946712255477905,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,6,3,5,20,20,0.0,42,me,mape,5.975541591644287,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,6,3,5,20,20,0.0,42,me,r2,6.138049364089966,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,6,3,5,20,20,0.1,42,gini,mape,5.868039131164551,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,6,3,5,20,20,0.1,42,gini,r2,6.61581301689148,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,6,3,5,20,20,0.1,42,me,mape,5.910061359405518,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,6,3,5,20,20,0.1,42,me,r2,5.9944798946380615,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,8,30,50,20,20,0.0,42,gini,mape,7.512865304946899,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,8,30,50,20,20,0.0,42,gini,r2,7.423173427581787,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,8,30,50,20,20,0.0,42,me,mape,7.593101024627685,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,8,30,50,20,20,0.0,42,me,r2,7.462394714355469,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,8,30,50,20,20,0.1,42,gini,mape,7.651177883148193,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,8,30,50,20,20,0.1,42,gini,r2,7.49657940864563,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,8,30,50,20,20,0.1,42,me,mape,7.525590419769287,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,8,30,50,20,20,0.1,42,me,r2,7.485422849655151,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,8,30,5,20,20,0.0,42,gini,mape,7.548663377761841,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,8,30,5,20,20,0.0,42,gini,r2,7.446979522705078,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,8,30,5,20,20,0.0,42,me,mape,7.462444067001343,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,8,30,5,20,20,0.0,42,me,r2,7.477086305618286,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,8,30,5,20,20,0.1,42,gini,mape,7.46658444404602,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,8,30,5,20,20,0.1,42,gini,r2,7.462459325790405,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,8,30,5,20,20,0.1,42,me,mape,7.523401737213135,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,8,30,5,20,20,0.1,42,me,r2,7.629975080490112,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,8,3,50,20,20,0.0,42,gini,mape,7.530446052551269,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,8,3,50,20,20,0.0,42,gini,r2,7.550142765045166,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,8,3,50,20,20,0.0,42,me,mape,7.6119513511657715,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,8,3,50,20,20,0.0,42,me,r2,7.653545141220093,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,8,3,50,20,20,0.1,42,gini,mape,7.600095510482788,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,8,3,50,20,20,0.1,42,gini,r2,7.49008846282959,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,8,3,50,20,20,0.1,42,me,mape,7.627582550048828,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,8,3,50,20,20,0.1,42,me,r2,7.5104405879974365,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,8,3,5,20,20,0.0,42,gini,mape,7.465157747268677,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,8,3,5,20,20,0.0,42,gini,r2,7.503490924835205,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,8,3,5,20,20,0.0,42,me,mape,7.631409645080566,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,8,3,5,20,20,0.0,42,me,r2,7.533722162246704,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,8,3,5,20,20,0.1,42,gini,mape,7.519499063491821,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,8,3,5,20,20,0.1,42,gini,r2,7.453594923019409,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,8,3,5,20,20,0.1,42,me,mape,7.48857569694519,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
3,8,3,5,20,20,0.1,42,me,r2,7.571180105209351,0.0757,1976.893,2.36,ImpurityParTree2,fico.zip
4,10,30,50,20,20,0.0,42,gini,mape,9.837600708007812,0.0339,1163.6022,3.2681,ImpurityParTree2,fico.zip
4,10,30,50,20,20,0.0,42,gini,r2,9.776277780532835,0.0339,1163.6022,3.2681,ImpurityParTree2,fico.zip
4,10,30,50,20,20,0.0,42,me,mape,9.92316484451294,0.058,1160.9439,3.0804,ImpurityParTree2,fico.zip
4,10,30,50,20,20,0.0,42,me,r2,9.799482345581056,0.058,1160.9439,3.0804,ImpurityParTree2,fico.zip
4,10,30,50,20,20,0.1,42,gini,mape,9.84840488433838,0.0339,1163.6022,3.2681,ImpurityParTree2,fico.zip
4,10,30,50,20,20,0.1,42,gini,r2,9.762959957122805,0.0339,1163.6022,3.2681,ImpurityParTree2,fico.zip
4,10,30,50,20,20,0.1,42,me,mape,9.853470087051392,0.058,1160.9439,3.0804,ImpurityParTree2,fico.zip
4,10,30,50,20,20,0.1,42,me,r2,9.824458599090576,0.058,1160.9439,3.0804,ImpurityParTree2,fico.zip
4,10,30,5,20,20,0.0,42,gini,mape,9.89198899269104,0.0339,1163.6022,3.2681,ImpurityParTree2,fico.zip
4,10,30,5,20,20,0.0,42,gini,r2,9.805662393569946,0.0339,1163.6022,3.2681,ImpurityParTree2,fico.zip
4,10,30,5,20,20,0.0,42,me,mape,9.752829790115356,0.0625,1188.4506,2.4924,ImpurityParTree2,fico.zip
4,10,30,5,20,20,0.0,42,me,r2,9.84746241569519,0.058,1160.9439,3.0804,ImpurityParTree2,fico.zip
4,10,30,5,20,20,0.1,42,gini,mape,9.788627862930298,0.0339,1163.6022,3.2681,ImpurityParTree2,fico.zip
4,10,30,5,20,20,0.1,42,gini,r2,9.721179962158203,0.0339,1163.6022,3.2681,ImpurityParTree2,fico.zip
4,10,30,5,20,20,0.1,42,me,mape,9.74696660041809,0.058,1160.9439,3.0804,ImpurityParTree2,fico.zip
4,10,30,5,20,20,0.1,42,me,r2,9.83939003944397,0.058,1160.9439,3.0804,ImpurityParTree2,fico.zip
4,10,3,50,20,20,0.0,42,gini,mape,9.911977291107178,0.0339,1163.6022,3.2681,ImpurityParTree2,fico.zip
4,10,3,50,20,20,0.0,42,gini,r2,9.747700452804564,0.0339,1163.6022,3.2681,ImpurityParTree2,fico.zip
4,10,3,50,20,20,0.0,42,me,mape,9.87634015083313,0.0625,1188.4506,2.4924,ImpurityParTree2,fico.zip
4,10,3,50,20,20,0.0,42,me,r2,9.792507886886597,0.0625,1188.4506,2.4924,ImpurityParTree2,fico.zip
4,10,3,50,20,20,0.1,42,gini,mape,9.86474871635437,0.0339,1163.6022,3.2681,ImpurityParTree2,fico.zip
4,10,3,50,20,20,0.1,42,gini,r2,9.7523033618927,0.0339,1163.6022,3.2681,ImpurityParTree2,fico.zip
4,10,3,50,20,20,0.1,42,me,mape,9.799094915390016,0.0625,1188.4506,2.4924,ImpurityParTree2,fico.zip
4,10,3,50,20,20,0.1,42,me,r2,9.773061275482178,0.0625,1188.4506,2.4924,ImpurityParTree2,fico.zip
4,10,3,5,20,20,0.0,42,gini,mape,9.771655321121216,0.0339,1163.6022,3.2681,ImpurityParTree2,fico.zip
4,10,3,5,20,20,0.0,42,gini,r2,9.694756031036375,0.0339,1163.6022,3.2681,ImpurityParTree2,fico.zip
4,10,3,5,20,20,0.0,42,me,mape,9.928061723709106,0.0625,1188.4506,2.4924,ImpurityParTree2,fico.zip
4,10,3,5,20,20,0.0,42,me,r2,9.766685247421265,0.0625,1188.4506,2.4924,ImpurityParTree2,fico.zip
4,10,3,5,20,20,0.1,42,gini,mape,9.778247356414797,0.0339,1163.6022,3.2681,ImpurityParTree2,fico.zip
4,10,3,5,20,20,0.1,42,gini,r2,9.692157506942747,0.0339,1163.6022,3.2681,ImpurityParTree2,fico.zip
4,10,3,5,20,20,0.1,42,me,mape,9.91977596282959,0.0625,1188.4506,2.4924,ImpurityParTree2,fico.zip
4,10,3,5,20,20,0.1,42,me,r2,9.773555755615234,0.058,1160.9439,3.0804,ImpurityParTree2,fico.zip
4,12,30,50,20,20,0.0,42,gini,mape,11.346408128738403,0.0339,1163.6022,3.2681,ImpurityParTree2,fico.zip
4,12,30,50,20,20,0.0,42,gini,r2,11.503421306610107,0.0339,1163.6022,3.2681,ImpurityParTree2,fico.zip
4,12,30,50,20,20,0.0,42,me,mape,11.425581693649292,0.058,1160.9439,3.0804,ImpurityParTree2,fico.zip
4,12,30,50,20,20,0.0,42,me,r2,11.359668254852297,0.0625,1188.4506,2.4924,ImpurityParTree2,fico.zip
4,12,30,50,20,20,0.1,42,gini,mape,11.503074645996094,0.0339,1163.6022,3.2681,ImpurityParTree2,fico.zip
4,12,30,50,20,20,0.1,42,gini,r2,11.32815670967102,0.0339,1163.6022,3.2681,ImpurityParTree2,fico.zip
4,12,30,50,20,20,0.1,42,me,mape,11.452807188034058,0.0625,1188.4506,2.4924,ImpurityParTree2,fico.zip
4,12,30,50,20,20,0.1,42,me,r2,11.353684663772585,0.058,1160.9439,3.0804,ImpurityParTree2,fico.zip
4,12,30,5,20,20,0.0,42,gini,mape,11.390730142593384,0.0339,1163.6022,3.2681,ImpurityParTree2,fico.zip
4,12,30,5,20,20,0.0,42,gini,r2,11.353355884552002,0.0339,1163.6022,3.2681,ImpurityParTree2,fico.zip
4,12,30,5,20,20,0.0,42,me,mape,11.480740785598757,0.0625,1188.4506,2.4924,ImpurityParTree2,fico.zip
4,12,30,5,20,20,0.0,42,me,r2,11.39084267616272,0.058,1160.9439,3.0804,ImpurityParTree2,fico.zip
4,12,30,5,20,20,0.1,42,gini,mape,11.44419765472412,0.0339,1163.6022,3.2681,ImpurityParTree2,fico.zip
4,12,30,5,20,20,0.1,42,gini,r2,11.249676704406738,0.0339,1163.6022,3.2681,ImpurityParTree2,fico.zip
4,12,30,5,20,20,0.1,42,me,mape,11.444687366485596,0.058,1160.9439,3.0804,ImpurityParTree2,fico.zip
4,12,30,5,20,20,0.1,42,me,r2,11.40759301185608,0.0625,1188.4506,2.4924,ImpurityParTree2,fico.zip
4,12,3,50,20,20,0.0,42,gini,mape,11.440526723861694,0.0339,1163.6022,3.2681,ImpurityParTree2,fico.zip
4,12,3,50,20,20,0.0,42,gini,r2,11.303910732269289,0.0339,1163.6022,3.2681,ImpurityParTree2,fico.zip
4,12,3,50,20,20,0.0,42,me,mape,11.445629119873049,0.058,1160.9439,3.0804,ImpurityParTree2,fico.zip
4,12,3,50,20,20,0.0,42,me,r2,11.378058195114136,0.0625,1188.4506,2.4924,ImpurityParTree2,fico.zip
4,12,3,50,20,20,0.1,42,gini,mape,11.404203414916992,0.0339,1163.6022,3.2681,ImpurityParTree2,fico.zip
4,12,3,50,20,20,0.1,42,gini,r2,11.354463577270508,0.0339,1163.6022,3.2681,ImpurityParTree2,fico.zip
4,12,3,50,20,20,0.1,42,me,mape,11.481173753738403,0.0625,1188.4506,2.4924,ImpurityParTree2,fico.zip
4,12,3,50,20,20,0.1,42,me,r2,11.27418613433838,0.058,1160.9439,3.0804,ImpurityParTree2,fico.zip
4,12,3,5,20,20,0.0,42,gini,mape,11.491787910461426,0.0339,1163.6022,3.2681,ImpurityParTree2,fico.zip
4,12,3,5,20,20,0.0,42,gini,r2,11.290565252304075,0.0339,1163.6022,3.2681,ImpurityParTree2,fico.zip
4,12,3,5,20,20,0.0,42,me,mape,11.477234363555908,0.058,1160.9439,3.0804,ImpurityParTree2,fico.zip
4,12,3,5,20,20,0.0,42,me,r2,11.371008157730104,0.0625,1188.4506,2.4924,ImpurityParTree2,fico.zip
