n_clusters,metric,linkage,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
12,euclidean,ward,0.0011870861053466,0.4493,691.1724,0.6119,0.7927,0.4818,0.9301,0.5953,0.6094,0.8677,0.4696,0.6094,0.6388,1000.0,20.0,skl_agglomerativeClust,zelnik6_y.zip
12,euclidean,ward,0.0012245178222656,0.4493,691.1724,0.6119,0.7927,0.4818,0.9301,0.5953,0.6094,0.8677,0.4696,0.6094,0.6388,100.0,20.0,skl_agglomerativeClust,zelnik6_y.zip
12,euclidean,ward,0.0012159347534179,0.4493,691.1724,0.6119,0.7927,0.4818,0.9301,0.5953,0.6094,0.8677,0.4696,0.6094,0.6388,inf,20.0,skl_agglomerativeClust,zelnik6_y.zip
2,correlation,average,0.0012259483337402,0.5909,203.7951,0.7759,0.7909,0.5822,0.5267,0.596,0.598,0.4913,0.7637,0.598,0.7664,,,skl_agglomerativeClust,zelnik6_y.zip
2,correlation,average,0.0012223720550537,0.5909,203.7951,0.7759,0.7909,0.5822,0.5267,0.596,0.598,0.4913,0.7637,0.598,0.7664,1000.0,20.0,skl_agglomerativeClust,zelnik6_y.zip
2,correlation,average,0.0012154579162597,0.5909,203.7951,0.7759,0.7909,0.5822,0.5267,0.596,0.598,0.4913,0.7637,0.598,0.7664,100.0,20.0,skl_agglomerativeClust,zelnik6_y.zip
2,correlation,average,0.0012438297271728,0.5909,203.7951,0.7759,0.7909,0.5822,0.5267,0.596,0.598,0.4913,0.7637,0.598,0.7664,inf,20.0,skl_agglomerativeClust,zelnik6_y.zip
2,correlation,complete,0.0011961460113525,0.5909,203.7951,0.7759,0.7909,0.5822,0.5267,0.596,0.598,0.4913,0.7637,0.598,0.7664,,,skl_agglomerativeClust,zelnik6_y.zip
2,correlation,complete,0.0012323856353759,0.5909,203.7951,0.7759,0.7909,0.5822,0.5267,0.596,0.598,0.4913,0.7637,0.598,0.7664,1000.0,20.0,skl_agglomerativeClust,zelnik6_y.zip
2,correlation,complete,0.0011999607086181,0.5909,203.7951,0.7759,0.7909,0.5822,0.5267,0.596,0.598,0.4913,0.7637,0.598,0.7664,100.0,20.0,skl_agglomerativeClust,zelnik6_y.zip
2,correlation,complete,0.0012211799621582,0.5909,203.7951,0.7759,0.7909,0.5822,0.5267,0.596,0.598,0.4913,0.7637,0.598,0.7664,inf,20.0,skl_agglomerativeClust,zelnik6_y.zip
2,correlation,single,0.0009927749633789,0.5909,203.7951,0.7759,0.7909,0.5822,0.5267,0.596,0.598,0.4913,0.7637,0.598,0.7664,,,skl_agglomerativeClust,zelnik6_y.zip
2,correlation,single,0.0009562969207763,0.5909,203.7951,0.7759,0.7909,0.5822,0.5267,0.596,0.598,0.4913,0.7637,0.598,0.7664,1000.0,20.0,skl_agglomerativeClust,zelnik6_y.zip
2,correlation,single,0.0010352134704589,0.5909,203.7951,0.7759,0.7909,0.5822,0.5267,0.596,0.598,0.4913,0.7637,0.598,0.7664,100.0,20.0,skl_agglomerativeClust,zelnik6_y.zip
2,correlation,single,0.0009543895721435,0.5909,203.7951,0.7759,0.7909,0.5822,0.5267,0.596,0.598,0.4913,0.7637,0.598,0.7664,inf,20.0,skl_agglomerativeClust,zelnik6_y.zip
2,cosine,average,0.0012719631195068,0.565,182.8758,0.8557,0.7915,0.5832,0.5272,0.5964,0.5983,0.4918,0.7637,0.5983,0.7669,,,skl_agglomerativeClust,zelnik6_y.zip
2,cosine,average,0.0012183189392089,0.565,182.8758,0.8557,0.7915,0.5832,0.5272,0.5964,0.5983,0.4918,0.7637,0.5983,0.7669,1000.0,20.0,skl_agglomerativeClust,zelnik6_y.zip
2,cosine,average,0.0011954307556152,0.565,182.8758,0.8557,0.7915,0.5832,0.5272,0.5964,0.5983,0.4918,0.7637,0.5983,0.7669,100.0,20.0,skl_agglomerativeClust,zelnik6_y.zip
2,cosine,average,0.0012068748474121,0.565,182.8758,0.8557,0.7915,0.5832,0.5272,0.5964,0.5983,0.4918,0.7637,0.5983,0.7669,inf,20.0,skl_agglomerativeClust,zelnik6_y.zip
2,cosine,complete,0.001211404800415,0.5695,149.9485,0.7453,0.8145,0.6291,0.5799,0.6565,0.6581,0.541,0.8401,0.6581,0.7944,,,skl_agglomerativeClust,zelnik6_y.zip
2,cosine,complete,0.0012006759643554,0.5695,149.9485,0.7453,0.8145,0.6291,0.5799,0.6565,0.6581,0.541,0.8401,0.6581,0.7944,1000.0,20.0,skl_agglomerativeClust,zelnik6_y.zip
2,cosine,complete,0.0011827945709228,0.5695,149.9485,0.7453,0.8145,0.6291,0.5799,0.6565,0.6581,0.541,0.8401,0.6581,0.7944,100.0,20.0,skl_agglomerativeClust,zelnik6_y.zip
2,cosine,complete,0.0011804103851318,0.5695,149.9485,0.7453,0.8145,0.6291,0.5799,0.6565,0.6581,0.541,0.8401,0.6581,0.7944,inf,20.0,skl_agglomerativeClust,zelnik6_y.zip
2,cosine,single,0.0008962154388427,0.5401,132.9717,0.6881,0.7956,0.5995,0.5857,0.6762,0.6778,0.5465,0.8922,0.6778,0.786,,,skl_agglomerativeClust,zelnik6_y.zip
2,cosine,single,0.0009210109710693,0.5401,132.9717,0.6881,0.7956,0.5995,0.5857,0.6762,0.6778,0.5465,0.8922,0.6778,0.786,1000.0,20.0,skl_agglomerativeClust,zelnik6_y.zip
2,cosine,single,0.000901460647583,0.5401,132.9717,0.6881,0.7956,0.5995,0.5857,0.6762,0.6778,0.5465,0.8922,0.6778,0.786,100.0,20.0,skl_agglomerativeClust,zelnik6_y.zip
2,cosine,single,0.0009100437164306,0.5401,132.9717,0.6881,0.7956,0.5995,0.5857,0.6762,0.6778,0.5465,0.8922,0.6778,0.786,inf,20.0,skl_agglomerativeClust,zelnik6_y.zip
2,euclidean,average,0.0011084079742431,0.4959,71.5618,0.7507,0.4341,0.0747,0.1129,0.1643,0.1698,0.1053,0.4387,0.1698,0.5907,,,skl_agglomerativeClust,zelnik6_y.zip
2,euclidean,average,0.001131534576416,0.4959,71.5618,0.7507,0.4341,0.0747,0.1129,0.1643,0.1698,0.1053,0.4387,0.1698,0.5907,1000.0,20.0,skl_agglomerativeClust,zelnik6_y.zip
2,euclidean,average,0.0011286735534667,0.4959,71.5618,0.7507,0.4341,0.0747,0.1129,0.1643,0.1698,0.1053,0.4387,0.1698,0.5907,100.0,20.0,skl_agglomerativeClust,zelnik6_y.zip
2,euclidean,average,0.0011470317840576,0.4959,71.5618,0.7507,0.4341,0.0747,0.1129,0.1643,0.1698,0.1053,0.4387,0.1698,0.5907,inf,20.0,skl_agglomerativeClust,zelnik6_y.zip
2,euclidean,complete,0.0011205673217773,0.5633,181.4991,0.8587,0.7929,0.5858,0.5289,0.598,0.5999,0.4934,0.765,0.5999,0.7681,,,skl_agglomerativeClust,zelnik6_y.zip
2,euclidean,complete,0.0011293888092041,0.5633,181.4991,0.8587,0.7929,0.5858,0.5289,0.598,0.5999,0.4934,0.765,0.5999,0.7681,1000.0,20.0,skl_agglomerativeClust,zelnik6_y.zip
2,euclidean,complete,0.0011215209960937,0.5633,181.4991,0.8587,0.7929,0.5858,0.5289,0.598,0.5999,0.4934,0.765,0.5999,0.7681,100.0,20.0,skl_agglomerativeClust,zelnik6_y.zip
2,euclidean,complete,0.0011279582977294,0.5633,181.4991,0.8587,0.7929,0.5858,0.5289,0.598,0.5999,0.4934,0.765,0.5999,0.7681,inf,20.0,skl_agglomerativeClust,zelnik6_y.zip
2,euclidean,single,0.0009496212005615,0.4994,80.7538,0.8083,0.4514,0.0934,0.1352,0.1935,0.1987,0.1261,0.4685,0.1987,0.5944,,,skl_agglomerativeClust,zelnik6_y.zip
2,euclidean,single,0.0009183883666992,0.4994,80.7538,0.8083,0.4514,0.0934,0.1352,0.1935,0.1987,0.1261,0.4685,0.1987,0.5944,1000.0,20.0,skl_agglomerativeClust,zelnik6_y.zip
2,euclidean,single,0.0009105205535888,0.4994,80.7538,0.8083,0.4514,0.0934,0.1352,0.1935,0.1987,0.1261,0.4685,0.1987,0.5944,100.0,20.0,skl_agglomerativeClust,zelnik6_y.zip
2,euclidean,single,0.0009241104125976,0.4994,80.7538,0.8083,0.4514,0.0934,0.1352,0.1935,0.1987,0.1261,0.4685,0.1987,0.5944,inf,20.0,skl_agglomerativeClust,zelnik6_y.zip
2,euclidean,ward,0.0012657642364501,0.5787,180.7104,0.7937,0.7892,0.5797,0.5269,0.5974,0.5994,0.4915,0.7678,0.5994,0.7659,,,skl_agglomerativeClust,zelnik6_y.zip
2,euclidean,ward,0.0012001991271972,0.5787,180.7104,0.7937,0.7892,0.5797,0.5269,0.5974,0.5994,0.4915,0.7678,0.5994,0.7659,1000.0,20.0,skl_agglomerativeClust,zelnik6_y.zip
2,euclidean,ward,0.0012016296386718,0.5787,180.7104,0.7937,0.7892,0.5797,0.5269,0.5974,0.5994,0.4915,0.7678,0.5994,0.7659,100.0,20.0,skl_agglomerativeClust,zelnik6_y.zip
2,euclidean,ward,0.0011994838714599,0.5787,180.7104,0.7937,0.7892,0.5797,0.5269,0.5974,0.5994,0.4915,0.7678,0.5994,0.7659,inf,20.0,skl_agglomerativeClust,zelnik6_y.zip
3,correlation,average,0.0011920928955078,0.5262,106.1474,0.607,0.7935,0.5861,0.533,0.5928,0.5968,0.4972,0.7463,0.5968,0.7675,,,skl_agglomerativeClust,zelnik6_y.zip
3,correlation,complete,0.0011916160583496,0.5262,106.1474,0.607,0.7935,0.5861,0.533,0.5928,0.5968,0.4972,0.7463,0.5968,0.7675,,,skl_agglomerativeClust,zelnik6_y.zip
3,correlation,single,0.0009875297546386,0.5022,106.5004,0.6165,0.7929,0.5852,0.5326,0.5926,0.5966,0.4969,0.7464,0.5966,0.7672,,,skl_agglomerativeClust,zelnik6_y.zip
3,cosine,average,0.0012273788452148,0.6452,228.2719,0.6144,0.8543,0.6956,0.709,0.7067,0.7093,0.6614,0.7646,0.7093,0.8172,,,skl_agglomerativeClust,zelnik6_y.zip
3,cosine,complete,0.0011844635009765,0.6675,236.1301,0.5933,0.8569,0.6994,0.6867,0.6832,0.6859,0.6406,0.7381,0.6859,0.8177,,,skl_agglomerativeClust,zelnik6_y.zip
3,cosine,single,0.0009260177612304,0.4448,68.9917,0.6028,0.7974,0.6017,0.5903,0.6699,0.6732,0.5507,0.8658,0.6732,0.7858,,,skl_agglomerativeClust,zelnik6_y.zip
3,euclidean,average,0.00114107131958,0.4853,81.787,0.7737,0.5305,0.1823,0.2525,0.3117,0.3194,0.2355,0.4959,0.3194,0.6116,,,skl_agglomerativeClust,zelnik6_y.zip
3,euclidean,complete,0.0011312961578369,0.6519,234.4765,0.5963,0.8473,0.6814,0.679,0.6795,0.6823,0.6335,0.7393,0.6823,0.8089,,,skl_agglomerativeClust,zelnik6_y.zip
3,euclidean,single,0.000943899154663,0.3795,42.7373,0.7087,0.4496,0.0896,0.1352,0.1822,0.1936,0.1261,0.4171,0.1936,0.5917,,,skl_agglomerativeClust,zelnik6_y.zip
