min_nr_instances,min_y,min_rd,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,3,30,9.21272087097168,0.2091,250.905,0.686,0.178,0.0152,0.2314,0.1418,0.1454,0.0788,0.9457,0.1454,0.2475,CLTree,2d-20c-no0_y.zip
2,3,5,9.192132472991943,0.2091,250.905,0.686,0.178,0.0152,0.2314,0.1418,0.1454,0.0788,0.9457,0.1454,0.2475,CLTree,2d-20c-no0_y.zip
2,4,10,9.30996298789978,0.2091,250.905,0.686,0.178,0.0152,0.2314,0.1418,0.1454,0.0788,0.9457,0.1454,0.2475,CLTree,2d-20c-no0_y.zip
2,4,15,9.237673282623293,0.2091,250.905,0.686,0.178,0.0152,0.2314,0.1418,0.1454,0.0788,0.9457,0.1454,0.2475,CLTree,2d-20c-no0_y.zip
2,4,20,9.23401141166687,0.2091,250.905,0.686,0.178,0.0152,0.2314,0.1418,0.1454,0.0788,0.9457,0.1454,0.2475,CLTree,2d-20c-no0_y.zip
2,4,25,9.280848264694214,0.2091,250.905,0.686,0.178,0.0152,0.2314,0.1418,0.1454,0.0788,0.9457,0.1454,0.2475,CLTree,2d-20c-no0_y.zip
2,4,30,9.213090419769289,0.2091,250.905,0.686,0.178,0.0152,0.2314,0.1418,0.1454,0.0788,0.9457,0.1454,0.2475,CLTree,2d-20c-no0_y.zip
2,4,5,9.232095003128052,0.2091,250.905,0.686,0.178,0.0152,0.2314,0.1418,0.1454,0.0788,0.9457,0.1454,0.2475,CLTree,2d-20c-no0_y.zip
2,5,10,9.28267526626587,0.2091,250.905,0.686,0.178,0.0152,0.2314,0.1418,0.1454,0.0788,0.9457,0.1454,0.2475,CLTree,2d-20c-no0_y.zip
2,5,15,9.243700742721558,0.2091,250.905,0.686,0.178,0.0152,0.2314,0.1418,0.1454,0.0788,0.9457,0.1454,0.2475,CLTree,2d-20c-no0_y.zip
2,5,20,9.25604248046875,0.2091,250.905,0.686,0.178,0.0152,0.2314,0.1418,0.1454,0.0788,0.9457,0.1454,0.2475,CLTree,2d-20c-no0_y.zip
2,5,25,9.198530197143556,0.2091,250.905,0.686,0.178,0.0152,0.2314,0.1418,0.1454,0.0788,0.9457,0.1454,0.2475,CLTree,2d-20c-no0_y.zip
2,5,30,9.219035863876345,0.2091,250.905,0.686,0.178,0.0152,0.2314,0.1418,0.1454,0.0788,0.9457,0.1454,0.2475,CLTree,2d-20c-no0_y.zip
2,5,5,9.204538106918337,0.2091,250.905,0.686,0.178,0.0152,0.2314,0.1418,0.1454,0.0788,0.9457,0.1454,0.2475,CLTree,2d-20c-no0_y.zip
