n_clusters,depth_factor,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,0.01,inf,20,0.5227565765380859,0.1724,133.318,2.1788,0.5435,0.0825,0.0295,0.044,0.0449,0.0456,0.0443,0.0449,0.5742,ShallowTree,diabetes_y.zip
2,0.03,1000.0,100,0.3369553089141845,0.1724,133.318,2.1788,0.5435,0.0825,0.0295,0.044,0.0449,0.0456,0.0443,0.0449,0.5742,ShallowTree,diabetes_y.zip
2,0.03,1000.0,20,0.5779786109924316,0.1724,133.318,2.1788,0.5435,0.0825,0.0295,0.044,0.0449,0.0456,0.0443,0.0449,0.5742,ShallowTree,diabetes_y.zip
2,0.03,100.0,100,0.2590832710266113,0.1726,133.5327,2.1769,0.5435,0.0825,0.0295,0.044,0.0449,0.0456,0.0443,0.0449,0.5742,ShallowTree,diabetes_y.zip
2,0.03,100.0,20,0.5156459808349609,0.1724,133.318,2.1788,0.5435,0.0825,0.0295,0.044,0.0449,0.0456,0.0443,0.0449,0.5742,ShallowTree,diabetes_y.zip
2,0.03,inf,100,0.3345251083374023,0.1724,133.318,2.1788,0.5435,0.0825,0.0295,0.044,0.0449,0.0456,0.0443,0.0449,0.5742,ShallowTree,diabetes_y.zip
2,0.03,inf,20,0.4648220539093017,0.1724,133.318,2.1788,0.5435,0.0825,0.0295,0.044,0.0449,0.0456,0.0443,0.0449,0.5742,ShallowTree,diabetes_y.zip
2,0.05,1000.0,100,0.5976881980895996,0.1724,133.318,2.1788,0.5435,0.0825,0.0295,0.044,0.0449,0.0456,0.0443,0.0449,0.5742,ShallowTree,diabetes_y.zip
2,0.05,1000.0,20,0.22670578956604,0.1724,133.318,2.1788,0.5435,0.0825,0.0295,0.044,0.0449,0.0456,0.0443,0.0449,0.5742,ShallowTree,diabetes_y.zip
2,0.05,100.0,100,0.6636009216308594,0.1726,133.5327,2.1769,0.5435,0.0825,0.0295,0.044,0.0449,0.0456,0.0443,0.0449,0.5742,ShallowTree,diabetes_y.zip
2,0.05,100.0,20,0.5120649337768555,0.1724,133.318,2.1788,0.5435,0.0825,0.0295,0.044,0.0449,0.0456,0.0443,0.0449,0.5742,ShallowTree,diabetes_y.zip
2,0.05,inf,100,0.3652865886688232,0.1724,133.318,2.1788,0.5435,0.0825,0.0295,0.044,0.0449,0.0456,0.0443,0.0449,0.5742,ShallowTree,diabetes_y.zip
2,0.05,inf,20,0.4508993625640869,0.1724,133.318,2.1788,0.5435,0.0825,0.0295,0.044,0.0449,0.0456,0.0443,0.0449,0.5742,ShallowTree,diabetes_y.zip
2,0.0,1000.0,100,0.5776031017303467,0.1724,133.318,2.1788,0.5435,0.0825,0.0295,0.044,0.0449,0.0456,0.0443,0.0449,0.5742,ShallowTree,diabetes_y.zip
2,0.0,1000.0,20,0.1795234680175781,0.1724,133.318,2.1788,0.5435,0.0825,0.0295,0.044,0.0449,0.0456,0.0443,0.0449,0.5742,ShallowTree,diabetes_y.zip
2,0.0,100.0,100,0.3619599342346191,0.1726,133.5327,2.1769,0.5435,0.0825,0.0295,0.044,0.0449,0.0456,0.0443,0.0449,0.5742,ShallowTree,diabetes_y.zip
2,0.0,100.0,20,0.5472033023834229,0.1724,133.318,2.1788,0.5435,0.0825,0.0295,0.044,0.0449,0.0456,0.0443,0.0449,0.5742,ShallowTree,diabetes_y.zip
2,0.0,inf,100,0.1241557598114013,0.1724,133.318,2.1788,0.5435,0.0825,0.0295,0.044,0.0449,0.0456,0.0443,0.0449,0.5742,ShallowTree,diabetes_y.zip
2,0.0,inf,20,0.5933675765991211,0.1724,133.318,2.1788,0.5435,0.0825,0.0295,0.044,0.0449,0.0456,0.0443,0.0449,0.5742,ShallowTree,diabetes_y.zip
2,1.0,1000.0,100,0.1729457378387451,0.1724,133.318,2.1788,0.5435,0.0825,0.0295,0.044,0.0449,0.0456,0.0443,0.0449,0.5742,ShallowTree,diabetes_y.zip
2,1.0,1000.0,20,0.5609285831451416,0.1724,133.318,2.1788,0.5435,0.0825,0.0295,0.044,0.0449,0.0456,0.0443,0.0449,0.5742,ShallowTree,diabetes_y.zip
2,1.0,100.0,100,0.5436468124389648,0.1726,133.5327,2.1769,0.5435,0.0825,0.0295,0.044,0.0449,0.0456,0.0443,0.0449,0.5742,ShallowTree,diabetes_y.zip
2,1.0,100.0,20,0.5582048892974854,0.1724,133.318,2.1788,0.5435,0.0825,0.0295,0.044,0.0449,0.0456,0.0443,0.0449,0.5742,ShallowTree,diabetes_y.zip
2,1.0,inf,100,0.2811288833618164,0.1724,133.318,2.1788,0.5435,0.0825,0.0295,0.044,0.0449,0.0456,0.0443,0.0449,0.5742,ShallowTree,diabetes_y.zip
2,1.0,inf,20,0.2956042289733886,0.1724,133.318,2.1788,0.5435,0.0825,0.0295,0.044,0.0449,0.0456,0.0443,0.0449,0.5742,ShallowTree,diabetes_y.zip
4,0.01,1000.0,100,1.3105335235595703,0.146,112.5041,1.7014,0.5253,0.0763,0.0383,0.0401,0.0422,0.0592,0.0328,0.0422,0.4794,ShallowTree,diabetes_y.zip
4,0.01,1000.0,20,0.1759548187255859,0.146,112.5041,1.7014,0.5253,0.0763,0.0383,0.0401,0.0422,0.0592,0.0328,0.0422,0.4794,ShallowTree,diabetes_y.zip
4,0.01,100.0,100,0.1573705673217773,0.1674,118.5692,1.6661,0.5303,0.0871,0.0437,0.0457,0.0478,0.0675,0.037,0.0478,0.4822,ShallowTree,diabetes_y.zip
4,0.01,100.0,20,0.1754705905914306,0.146,112.5041,1.7014,0.5253,0.0763,0.0383,0.0401,0.0422,0.0592,0.0328,0.0422,0.4794,ShallowTree,diabetes_y.zip
4,0.01,inf,100,0.419475793838501,0.146,112.5041,1.7014,0.5253,0.0763,0.0383,0.0401,0.0422,0.0592,0.0328,0.0422,0.4794,ShallowTree,diabetes_y.zip
4,0.01,inf,20,0.2531392574310303,0.146,112.5041,1.7014,0.5253,0.0763,0.0383,0.0401,0.0422,0.0592,0.0328,0.0422,0.4794,ShallowTree,diabetes_y.zip
4,0.03,1000.0,100,0.4300370216369629,0.146,112.5041,1.7014,0.5253,0.0763,0.0383,0.0401,0.0422,0.0592,0.0328,0.0422,0.4794,ShallowTree,diabetes_y.zip
4,0.03,1000.0,20,0.1886708736419677,0.146,112.5041,1.7014,0.5253,0.0763,0.0383,0.0401,0.0422,0.0592,0.0328,0.0422,0.4794,ShallowTree,diabetes_y.zip
4,0.03,100.0,100,0.1113960742950439,0.1674,118.5692,1.6661,0.5303,0.0871,0.0437,0.0457,0.0478,0.0675,0.037,0.0478,0.4822,ShallowTree,diabetes_y.zip
4,0.03,100.0,20,0.4214625358581543,0.146,112.5041,1.7014,0.5253,0.0763,0.0383,0.0401,0.0422,0.0592,0.0328,0.0422,0.4794,ShallowTree,diabetes_y.zip
