eps,min_samples,metric,algorithm,n_jobs,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
0.75,5,euclidean,auto,4,1000.0,20,0.017139196395874,-0.0973,18.7123,1.6156,0.4471,-0.0197,0.0167,0.0023,0.0118,0.0274,0.0075,0.0118,0.3542,skl_DBSCAN,german_creditONEHOT_y.zip
0.75,5,euclidean,auto,4,100.0,20,0.0152487754821777,-0.0973,18.7123,1.6156,0.4471,-0.0197,0.0167,0.0023,0.0118,0.0274,0.0075,0.0118,0.3542,skl_DBSCAN,german_creditONEHOT_y.zip
0.75,5,euclidean,auto,4,inf,20,0.0094730854034423,-0.0973,18.7123,1.6156,0.4471,-0.0197,0.0167,0.0023,0.0118,0.0274,0.0075,0.0118,0.3542,skl_DBSCAN,german_creditONEHOT_y.zip
1.0,10,correlation,auto,4,1000.0,20,0.0250945091247558,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
1.0,10,correlation,auto,4,100.0,20,0.0156481266021728,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
1.0,10,correlation,auto,4,inf,20,0.019935131072998,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
1.0,10,cosine,auto,4,1000.0,20,0.0177202224731445,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
1.0,10,cosine,auto,4,100.0,20,0.0202324390411376,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
1.0,10,cosine,auto,4,inf,20,0.0172269344329834,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
1.0,10,euclidean,auto,4,1000.0,20,0.016505479812622,0.0556,82.9065,1.9838,0.4759,-0.0046,0.0066,0.0059,0.0077,0.0107,0.006,0.0077,0.4565,skl_DBSCAN,german_creditONEHOT_y.zip
1.0,10,euclidean,auto,4,100.0,20,0.0183298587799072,0.0556,82.9065,1.9838,0.4759,-0.0046,0.0066,0.0059,0.0077,0.0107,0.006,0.0077,0.4565,skl_DBSCAN,german_creditONEHOT_y.zip
1.0,10,euclidean,auto,4,inf,20,0.0105690956115722,0.0556,82.9065,1.9838,0.4759,-0.0046,0.0066,0.0059,0.0077,0.0107,0.006,0.0077,0.4565,skl_DBSCAN,german_creditONEHOT_y.zip
1.0,2,correlation,auto,4,1000.0,20,0.0186460018157959,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
1.0,2,correlation,auto,4,100.0,20,0.0151195526123046,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
1.0,2,correlation,auto,4,inf,20,0.0213680267333984,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
1.0,2,cosine,auto,4,1000.0,20,0.0182192325592041,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
1.0,2,cosine,auto,4,100.0,20,0.0199396610260009,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
1.0,2,cosine,auto,4,inf,20,0.0173444747924804,0.0,0.0,0.0,0.5796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7613,skl_DBSCAN,german_creditONEHOT_y.zip
