eps,min_samples,metric,algorithm,n_jobs,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
0.5,2,euclidean,auto,4,0.0079560279846191,0.345,177.4906,1.5373,1.0,1.0,1.3814,1.0,1.0,1.0,1.0,1.0,1.0,,,skl_DBSCAN,zelnik5_y.zip
0.5,2,euclidean,auto,4,0.0045747756958007,0.345,177.4906,1.5373,1.0,1.0,1.3814,1.0,1.0,1.0,1.0,1.0,1.0,1000.0,20.0,skl_DBSCAN,zelnik5_y.zip
0.5,2,euclidean,auto,4,0.004239797592163,0.345,177.4906,1.5373,1.0,1.0,1.3814,1.0,1.0,1.0,1.0,1.0,1.0,100.0,20.0,skl_DBSCAN,zelnik5_y.zip
0.5,2,euclidean,auto,4,0.0077097415924072,0.345,177.4906,1.5373,1.0,1.0,1.3814,1.0,1.0,1.0,1.0,1.0,1.0,inf,20.0,skl_DBSCAN,zelnik5_y.zip
0.5,5,correlation,auto,4,0.0132002830505371,0.3544,258.185,1.2335,0.6271,0.2537,0.3342,0.3204,0.3223,0.242,0.4825,0.3223,0.5331,,,skl_DBSCAN,zelnik5_y.zip
0.5,5,correlation,auto,4,0.0108275413513183,0.3544,258.185,1.2335,0.6271,0.2537,0.3342,0.3204,0.3223,0.242,0.4825,0.3223,0.5331,1000.0,20.0,skl_DBSCAN,zelnik5_y.zip
0.5,5,correlation,auto,4,0.0078821182250976,0.3544,258.185,1.2335,0.6271,0.2537,0.3342,0.3204,0.3223,0.242,0.4825,0.3223,0.5331,100.0,20.0,skl_DBSCAN,zelnik5_y.zip
0.5,5,correlation,auto,4,0.0078845024108886,0.3544,258.185,1.2335,0.6271,0.2537,0.3342,0.3204,0.3223,0.242,0.4825,0.3223,0.5331,inf,20.0,skl_DBSCAN,zelnik5_y.zip
0.5,5,cosine,auto,4,0.0107908248901367,0.0,0.0,0.0,0.2511,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5011,,,skl_DBSCAN,zelnik5_y.zip
0.5,5,cosine,auto,4,0.0076434612274169,0.0,0.0,0.0,0.2511,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5011,1000.0,20.0,skl_DBSCAN,zelnik5_y.zip
0.5,5,cosine,auto,4,0.0074889659881591,0.0,0.0,0.0,0.2511,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5011,100.0,20.0,skl_DBSCAN,zelnik5_y.zip
0.5,5,cosine,auto,4,0.0077617168426513,0.0,0.0,0.0,0.2511,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5011,inf,20.0,skl_DBSCAN,zelnik5_y.zip
0.5,5,euclidean,auto,4,0.0079345703125,0.345,177.4906,1.5373,1.0,1.0,1.3814,1.0,1.0,1.0,1.0,1.0,1.0,,,skl_DBSCAN,zelnik5_y.zip
0.5,5,euclidean,auto,4,0.0045850276947021,0.345,177.4906,1.5373,1.0,1.0,1.3814,1.0,1.0,1.0,1.0,1.0,1.0,1000.0,20.0,skl_DBSCAN,zelnik5_y.zip
0.5,5,euclidean,auto,4,0.004401683807373,0.345,177.4906,1.5373,1.0,1.0,1.3814,1.0,1.0,1.0,1.0,1.0,1.0,100.0,20.0,skl_DBSCAN,zelnik5_y.zip
0.5,5,euclidean,auto,4,0.0044934749603271,0.345,177.4906,1.5373,1.0,1.0,1.3814,1.0,1.0,1.0,1.0,1.0,1.0,inf,20.0,skl_DBSCAN,zelnik5_y.zip
0.75,10,correlation,auto,4,0.0078225135803222,0.3544,258.185,1.2335,0.6271,0.2537,0.3342,0.3204,0.3223,0.242,0.4825,0.3223,0.5331,,,skl_DBSCAN,zelnik5_y.zip
0.75,10,correlation,auto,4,0.0080761909484863,0.3544,258.185,1.2335,0.6271,0.2537,0.3342,0.3204,0.3223,0.242,0.4825,0.3223,0.5331,1000.0,20.0,skl_DBSCAN,zelnik5_y.zip
0.75,10,correlation,auto,4,0.0078353881835937,0.3544,258.185,1.2335,0.6271,0.2537,0.3342,0.3204,0.3223,0.242,0.4825,0.3223,0.5331,100.0,20.0,skl_DBSCAN,zelnik5_y.zip
0.75,10,correlation,auto,4,0.0071806907653808,0.3544,258.185,1.2335,0.6271,0.2537,0.3342,0.3204,0.3223,0.242,0.4825,0.3223,0.5331,inf,20.0,skl_DBSCAN,zelnik5_y.zip
0.75,10,cosine,auto,4,0.0075049400329589,0.0,0.0,0.0,0.2511,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5011,,,skl_DBSCAN,zelnik5_y.zip
0.75,10,cosine,auto,4,0.0078206062316894,0.0,0.0,0.0,0.2511,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5011,1000.0,20.0,skl_DBSCAN,zelnik5_y.zip
0.75,10,cosine,auto,4,0.0075349807739257,0.0,0.0,0.0,0.2511,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5011,100.0,20.0,skl_DBSCAN,zelnik5_y.zip
0.75,10,cosine,auto,4,0.0075056552886962,0.0,0.0,0.0,0.2511,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5011,inf,20.0,skl_DBSCAN,zelnik5_y.zip
0.75,10,euclidean,auto,4,0.0067968368530273,0.3846,231.2185,1.1555,0.6044,0.3096,0.5375,0.5588,0.5602,0.3891,1.0,0.5602,0.6231,,,skl_DBSCAN,zelnik5_y.zip
0.75,10,euclidean,auto,4,0.0046536922454833,0.3846,231.2185,1.1555,0.6044,0.3096,0.5375,0.5588,0.5602,0.3891,1.0,0.5602,0.6231,1000.0,20.0,skl_DBSCAN,zelnik5_y.zip
0.75,10,euclidean,auto,4,0.0047388076782226,0.3846,231.2185,1.1555,0.6044,0.3096,0.5375,0.5588,0.5602,0.3891,1.0,0.5602,0.6231,100.0,20.0,skl_DBSCAN,zelnik5_y.zip
0.75,10,euclidean,auto,4,0.004523754119873,0.3846,231.2185,1.1555,0.6044,0.3096,0.5375,0.5588,0.5602,0.3891,1.0,0.5602,0.6231,inf,20.0,skl_DBSCAN,zelnik5_y.zip
0.75,2,correlation,auto,4,0.0138750076293945,0.3544,258.185,1.2335,0.6271,0.2537,0.3342,0.3204,0.3223,0.242,0.4825,0.3223,0.5331,,,skl_DBSCAN,zelnik5_y.zip
0.75,2,correlation,auto,4,0.0138990879058837,0.3544,258.185,1.2335,0.6271,0.2537,0.3342,0.3204,0.3223,0.242,0.4825,0.3223,0.5331,1000.0,20.0,skl_DBSCAN,zelnik5_y.zip
0.75,2,correlation,auto,4,0.0112695693969726,0.3544,258.185,1.2335,0.6271,0.2537,0.3342,0.3204,0.3223,0.242,0.4825,0.3223,0.5331,100.0,20.0,skl_DBSCAN,zelnik5_y.zip
0.75,2,correlation,auto,4,0.0076277256011962,0.3544,258.185,1.2335,0.6271,0.2537,0.3342,0.3204,0.3223,0.242,0.4825,0.3223,0.5331,inf,20.0,skl_DBSCAN,zelnik5_y.zip
0.75,2,cosine,auto,4,0.0095293521881103,0.0,0.0,0.0,0.2511,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5011,,,skl_DBSCAN,zelnik5_y.zip
0.75,2,cosine,auto,4,0.0117614269256591,0.0,0.0,0.0,0.2511,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5011,1000.0,20.0,skl_DBSCAN,zelnik5_y.zip
