n_clusters,metric,linkage,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
4,correlation,single,1000.0,20,0.0972986221313476,-0.2566,0.7223,1.5242,0.7508,-0.0015,0.0001,-0.0011,0.0007,0.0003,0.0172,0.0007,0.8662,skl_agglomerativeClust,churnONEHOT_y.zip
4,correlation,single,100.0,20,0.0976576805114746,-0.2566,0.7223,1.5242,0.7508,-0.0015,0.0001,-0.0011,0.0007,0.0003,0.0172,0.0007,0.8662,skl_agglomerativeClust,churnONEHOT_y.zip
4,correlation,single,inf,20,0.0976605415344238,-0.2566,0.7223,1.5242,0.7508,-0.0015,0.0001,-0.0011,0.0007,0.0003,0.0172,0.0007,0.8662,skl_agglomerativeClust,churnONEHOT_y.zip
4,cosine,average,1000.0,20,0.2092995643615722,0.0312,140.9102,3.6818,0.3891,-0.0021,0.0051,0.0053,0.0058,0.0123,0.0038,0.0058,0.4596,skl_agglomerativeClust,churnONEHOT_y.zip
4,cosine,average,100.0,20,0.2106151580810547,0.0312,140.9102,3.6818,0.3891,-0.0021,0.0051,0.0053,0.0058,0.0123,0.0038,0.0058,0.4596,skl_agglomerativeClust,churnONEHOT_y.zip
4,cosine,average,inf,20,0.2093048095703125,0.0312,140.9102,3.6818,0.3891,-0.0021,0.0051,0.0053,0.0058,0.0123,0.0038,0.0058,0.4596,skl_agglomerativeClust,churnONEHOT_y.zip
4,cosine,complete,1000.0,20,0.2032694816589355,0.0096,97.4904,4.1809,0.3912,0.0058,0.0029,0.0029,0.0034,0.0071,0.0022,0.0034,0.4605,skl_agglomerativeClust,churnONEHOT_y.zip
4,cosine,complete,100.0,20,0.2025411128997802,0.0096,97.4904,4.1809,0.3912,0.0058,0.0029,0.0029,0.0034,0.0071,0.0022,0.0034,0.4605,skl_agglomerativeClust,churnONEHOT_y.zip
4,cosine,complete,inf,20,0.2019147872924804,0.0096,97.4904,4.1809,0.3912,0.0058,0.0029,0.0029,0.0034,0.0071,0.0022,0.0034,0.4605,skl_agglomerativeClust,churnONEHOT_y.zip
4,cosine,single,1000.0,20,0.0996317863464355,-0.1663,1.0792,1.1441,0.7517,0.0019,0.0007,0.0014,0.0032,0.0016,0.0821,0.0032,0.8667,skl_agglomerativeClust,churnONEHOT_y.zip
4,cosine,single,100.0,20,0.0971567630767822,-0.1663,1.0792,1.1441,0.7517,0.0019,0.0007,0.0014,0.0032,0.0016,0.0821,0.0032,0.8667,skl_agglomerativeClust,churnONEHOT_y.zip
4,cosine,single,inf,20,0.1079537868499755,-0.1663,1.0792,1.1441,0.7517,0.0019,0.0007,0.0014,0.0032,0.0016,0.0821,0.0032,0.8667,skl_agglomerativeClust,churnONEHOT_y.zip
4,euclidean,average,1000.0,20,0.2547922134399414,0.2382,5.9644,1.0745,0.7534,0.0136,0.0026,0.01,0.012,0.0062,0.1514,0.012,0.8674,skl_agglomerativeClust,churnONEHOT_y.zip
4,euclidean,average,100.0,20,0.2541534900665283,0.2382,5.9644,1.0745,0.7534,0.0136,0.0026,0.01,0.012,0.0062,0.1514,0.012,0.8674,skl_agglomerativeClust,churnONEHOT_y.zip
4,euclidean,average,inf,20,0.2550413608551025,0.2382,5.9644,1.0745,0.7534,0.0136,0.0026,0.01,0.012,0.0062,0.1514,0.012,0.8674,skl_agglomerativeClust,churnONEHOT_y.zip
4,euclidean,complete,1000.0,20,0.2407503128051757,0.0253,54.5134,3.9354,0.4964,0.0081,0.0025,0.0034,0.0042,0.0061,0.0032,0.0042,0.6071,skl_agglomerativeClust,churnONEHOT_y.zip
