n_clusters,metric,linkage,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
10,euclidean,single,0.0239694118499755,-0.16,183.1362,0.8367,0.957,0.9071,0.639,0.8912,0.8918,1.0,0.8048,0.8918,0.9669,1000.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
10,euclidean,single,0.024045705795288,-0.16,183.1362,0.8367,0.957,0.9071,0.639,0.8912,0.8918,1.0,0.8048,0.8918,0.9669,100.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
10,euclidean,single,0.023956298828125,-0.16,183.1362,0.8367,0.957,0.9071,0.639,0.8912,0.8918,1.0,0.8048,0.8918,0.9669,inf,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
10,euclidean,ward,0.0490491390228271,0.415,2417.1652,0.8205,0.4455,0.1144,0.639,0.4375,0.4392,1.0,0.2814,0.4392,0.3995,,,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
10,euclidean,ward,0.0475645065307617,0.415,2417.1652,0.8205,0.4455,0.1144,0.639,0.4375,0.4392,1.0,0.2814,0.4392,0.3995,1000.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
10,euclidean,ward,0.0474319458007812,0.415,2417.1652,0.8205,0.4455,0.1144,0.639,0.4375,0.4392,1.0,0.2814,0.4392,0.3995,100.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
10,euclidean,ward,0.0477364063262939,0.415,2417.1652,0.8205,0.4455,0.1144,0.639,0.4375,0.4392,1.0,0.2814,0.4392,0.3995,inf,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
12,correlation,average,0.0396928787231445,-0.4029,103.2745,24.7467,0.5456,0.0974,0.1624,0.2256,0.2306,0.2541,0.211,0.2306,0.6113,,,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
12,correlation,average,0.0407788753509521,-0.4029,103.2745,24.7467,0.5456,0.0974,0.1624,0.2256,0.2306,0.2541,0.211,0.2306,0.6113,1000.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
12,correlation,average,0.0406336784362793,-0.4029,103.2745,24.7467,0.5456,0.0974,0.1624,0.2256,0.2306,0.2541,0.211,0.2306,0.6113,100.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
12,correlation,average,0.0407314300537109,-0.4029,103.2745,24.7467,0.5456,0.0974,0.1624,0.2256,0.2306,0.2541,0.211,0.2306,0.6113,inf,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
12,correlation,complete,0.0377223491668701,-0.0604,105.2869,32.1019,0.5021,0.1629,0.1699,0.1242,0.128,0.2659,0.0843,0.128,0.4987,,,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
12,correlation,complete,0.0399188995361328,-0.0604,105.2869,32.1019,0.5021,0.1629,0.1699,0.1242,0.128,0.2659,0.0843,0.128,0.4987,1000.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
12,correlation,complete,0.0400207042694091,-0.0604,105.2869,32.1019,0.5021,0.1629,0.1699,0.1242,0.128,0.2659,0.0843,0.128,0.4987,100.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
12,correlation,complete,0.0387122631072998,-0.0604,105.2869,32.1019,0.5021,0.1629,0.1699,0.1242,0.128,0.2659,0.0843,0.128,0.4987,inf,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
12,correlation,single,0.029111623764038,0.1048,102.1327,1.0936,0.5514,0.1056,0.1647,0.236,0.2402,0.2577,0.2249,0.2402,0.6179,,,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
12,correlation,single,0.0273003578186035,0.1048,102.1327,1.0936,0.5514,0.1056,0.1647,0.236,0.2402,0.2577,0.2249,0.2402,0.6179,1000.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
12,correlation,single,0.0268299579620361,0.1048,102.1327,1.0936,0.5514,0.1056,0.1647,0.236,0.2402,0.2577,0.2249,0.2402,0.6179,100.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
12,correlation,single,0.0271430015563964,0.1048,102.1327,1.0936,0.5514,0.1056,0.1647,0.236,0.2402,0.2577,0.2249,0.2402,0.6179,inf,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
12,cosine,average,0.0478243827819824,0.2432,1298.515,1.3554,0.4092,0.0615,0.4944,0.3214,0.3239,0.7736,0.2048,0.3239,0.3275,,,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
12,cosine,average,0.0482838153839111,0.2432,1298.515,1.3554,0.4092,0.0615,0.4944,0.3214,0.3239,0.7736,0.2048,0.3239,0.3275,1000.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
12,cosine,average,0.0486993789672851,0.2432,1298.515,1.3554,0.4092,0.0615,0.4944,0.3214,0.3239,0.7736,0.2048,0.3239,0.3275,100.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
12,cosine,average,0.0485086441040039,0.2432,1298.515,1.3554,0.4092,0.0615,0.4944,0.3214,0.3239,0.7736,0.2048,0.3239,0.3275,inf,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
12,cosine,complete,0.0443782806396484,0.2443,1316.9829,1.5219,0.4158,0.073,0.5058,0.3278,0.3303,0.7914,0.2087,0.3303,0.3405,,,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
12,cosine,complete,0.0466196537017822,0.2443,1316.9829,1.5219,0.4158,0.073,0.5058,0.3278,0.3303,0.7914,0.2087,0.3303,0.3405,1000.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
