n_clusters,max_iter,init,n_init,verbose,random_state,n_jobs,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
6,100,Cao,11,False,42,4,1000.0,100,25.066944122314453,-0.0231,225.3358,5.9543,0.4329,-0.0458,0.0518,0.054,0.0541,0.0938,0.038,0.0541,0.4395,kmodes,adult_y.zip
6,100,Cao,11,False,42,4,1000.0,20,24.824562311172485,-0.0231,225.3358,5.9543,0.4329,-0.0458,0.0518,0.054,0.0541,0.0938,0.038,0.0541,0.4395,kmodes,adult_y.zip
6,100,Cao,11,False,42,4,20.0,20,19.57464027404785,-0.0048,235.9977,8.5082,0.4436,-0.0334,0.0371,0.0399,0.0399,0.0672,0.0284,0.0399,0.4571,kmodes,adult_y.zip
6,100,Cao,11,False,42,4,inf,100,24.947982788085938,-0.0231,225.3358,5.9543,0.4329,-0.0458,0.0518,0.054,0.0541,0.0938,0.038,0.0541,0.4395,kmodes,adult_y.zip
6,100,Cao,11,False,42,4,inf,20,25.777847290039062,-0.0231,225.3358,5.9543,0.4329,-0.0458,0.0518,0.054,0.0541,0.0938,0.038,0.0541,0.4395,kmodes,adult_y.zip
6,300,Cao,11,False,42,4,1000.0,100,25.01621150970459,-0.0231,225.3358,5.9543,0.4329,-0.0458,0.0518,0.054,0.0541,0.0938,0.038,0.0541,0.4395,kmodes,adult_y.zip
6,300,Cao,11,False,42,4,1000.0,20,24.903269290924072,-0.0231,225.3358,5.9543,0.4329,-0.0458,0.0518,0.054,0.0541,0.0938,0.038,0.0541,0.4395,kmodes,adult_y.zip
6,300,Cao,11,False,42,4,20.0,20,19.44640588760376,-0.0048,235.9977,8.5082,0.4436,-0.0334,0.0371,0.0399,0.0399,0.0672,0.0284,0.0399,0.4571,kmodes,adult_y.zip
6,300,Cao,11,False,42,4,inf,100,24.91718459129333,-0.0231,225.3358,5.9543,0.4329,-0.0458,0.0518,0.054,0.0541,0.0938,0.038,0.0541,0.4395,kmodes,adult_y.zip
6,300,Cao,11,False,42,4,inf,20,25.655200958251957,-0.0231,225.3358,5.9543,0.4329,-0.0458,0.0518,0.054,0.0541,0.0938,0.038,0.0541,0.4395,kmodes,adult_y.zip
6,500,Cao,11,False,42,4,1000.0,100,25.08356285095215,-0.0231,225.3358,5.9543,0.4329,-0.0458,0.0518,0.054,0.0541,0.0938,0.038,0.0541,0.4395,kmodes,adult_y.zip
6,500,Cao,11,False,42,4,1000.0,20,24.86178421974182,-0.0231,225.3358,5.9543,0.4329,-0.0458,0.0518,0.054,0.0541,0.0938,0.038,0.0541,0.4395,kmodes,adult_y.zip
6,500,Cao,11,False,42,4,20.0,20,19.466525554656982,-0.0048,235.9977,8.5082,0.4436,-0.0334,0.0371,0.0399,0.0399,0.0672,0.0284,0.0399,0.4571,kmodes,adult_y.zip
6,500,Cao,11,False,42,4,inf,100,24.893224000930783,-0.0231,225.3358,5.9543,0.4329,-0.0458,0.0518,0.054,0.0541,0.0938,0.038,0.0541,0.4395,kmodes,adult_y.zip
