eps,min_samples,metric,algorithm,n_jobs,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
0.1,2,euclidean,auto,4,100.0,20,0.0059485435485839,-0.1791,1.0635,1.272,0.3382,0.0004,0.0148,0.0109,0.0254,0.0135,0.2094,0.0254,0.566,skl_DBSCAN,iris_y.zip
0.1,2,euclidean,auto,4,20.0,20,0.0249261856079101,-0.4772,2.1955,2.263,0.3836,0.0036,0.0897,0.0542,0.1179,0.0816,0.2124,0.1179,0.5297,skl_DBSCAN,iris_y.zip
0.1,2,euclidean,auto,4,inf,100,0.0029306411743164,-0.1791,1.0635,1.272,0.3382,0.0004,0.0148,0.0109,0.0254,0.0135,0.2094,0.0254,0.566,skl_DBSCAN,iris_y.zip
0.1,2,euclidean,auto,4,inf,20,0.007486343383789,-0.1791,1.0635,1.272,0.3382,0.0004,0.0148,0.0109,0.0254,0.0135,0.2094,0.0254,0.566,skl_DBSCAN,iris_y.zip
0.1,5,correlation,auto,4,1000.0,100,0.0061671733856201,0.1194,115.7322,1.595,0.7595,0.5302,0.5808,0.639,0.6452,0.5287,0.8275,0.6452,0.743,skl_DBSCAN,iris_y.zip
0.1,5,correlation,auto,4,1000.0,20,0.0060491561889648,0.1194,115.7322,1.595,0.7595,0.5302,0.5808,0.639,0.6452,0.5287,0.8275,0.6452,0.743,skl_DBSCAN,iris_y.zip
0.1,5,correlation,auto,4,100.0,100,0.0053558349609375,0.1194,115.7322,1.595,0.7595,0.5302,0.5808,0.639,0.6452,0.5287,0.8275,0.6452,0.743,skl_DBSCAN,iris_y.zip
0.1,5,correlation,auto,4,100.0,20,0.0058817863464355,0.1194,115.7322,1.595,0.7595,0.5302,0.5808,0.639,0.6452,0.5287,0.8275,0.6452,0.743,skl_DBSCAN,iris_y.zip
0.1,5,correlation,auto,4,20.0,20,0.003164529800415,0.5658,230.6843,0.6114,0.7587,0.5343,0.5712,0.6557,0.6583,0.5199,0.8973,0.6583,0.7509,skl_DBSCAN,iris_y.zip
0.1,5,correlation,auto,4,inf,100,0.0053334236145019,0.1194,115.7322,1.595,0.7595,0.5302,0.5808,0.639,0.6452,0.5287,0.8275,0.6452,0.743,skl_DBSCAN,iris_y.zip
0.1,5,correlation,auto,4,inf,20,0.0054960250854492,0.1194,115.7322,1.595,0.7595,0.5302,0.5808,0.639,0.6452,0.5287,0.8275,0.6452,0.743,skl_DBSCAN,iris_y.zip
0.1,5,cosine,auto,4,1000.0,100,0.013167381286621,0.1368,122.1535,1.0939,0.764,0.5378,0.6135,0.6684,0.674,0.5584,0.8499,0.674,0.7464,skl_DBSCAN,iris_y.zip
0.1,5,cosine,auto,4,1000.0,20,0.0136315822601318,0.1368,122.1535,1.0939,0.764,0.5378,0.6135,0.6684,0.674,0.5584,0.8499,0.674,0.7464,skl_DBSCAN,iris_y.zip
0.1,5,cosine,auto,4,100.0,100,0.0038990974426269,0.1368,122.1535,1.0939,0.764,0.5378,0.6135,0.6684,0.674,0.5584,0.8499,0.674,0.7464,skl_DBSCAN,iris_y.zip
0.1,5,cosine,auto,4,100.0,20,0.0090415477752685,0.1368,122.1535,1.0939,0.764,0.5378,0.6135,0.6684,0.674,0.5584,0.8499,0.674,0.7464,skl_DBSCAN,iris_y.zip
0.1,5,cosine,auto,4,20.0,20,0.0042471885681152,0.1368,122.1535,1.0939,0.764,0.5378,0.6135,0.6684,0.674,0.5584,0.8499,0.674,0.7464,skl_DBSCAN,iris_y.zip
0.1,5,cosine,auto,4,inf,100,0.0194118022918701,0.1368,122.1535,1.0939,0.764,0.5378,0.6135,0.6684,0.674,0.5584,0.8499,0.674,0.7464,skl_DBSCAN,iris_y.zip
0.1,5,cosine,auto,4,inf,20,0.0047705173492431,0.1368,122.1535,1.0939,0.764,0.5378,0.6135,0.6684,0.674,0.5584,0.8499,0.674,0.7464,skl_DBSCAN,iris_y.zip
0.1,5,euclidean,auto,4,1000.0,100,0.0031023025512695,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.1,5,euclidean,auto,4,1000.0,20,0.002763032913208,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
