n_clusters,max_leaves,base_tree,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
4,10,NONE,1000.0,100,0.0046164989471435,0.7648,641.7966,0.4125,0.8981,0.7787,0.8077,0.7334,0.7366,0.7536,0.7203,0.7366,0.8583,ExKMC,zelnik6_y.zip
4,10,NONE,1000.0,20,0.0044288635253906,0.7648,641.7966,0.4125,0.8981,0.7787,0.8077,0.7334,0.7366,0.7536,0.7203,0.7366,0.8583,ExKMC,zelnik6_y.zip
4,10,NONE,100.0,100,0.0158510208129882,0.7648,641.1011,0.4131,0.8981,0.7787,0.8077,0.7334,0.7366,0.7536,0.7203,0.7366,0.8583,ExKMC,zelnik6_y.zip
4,10,NONE,100.0,20,0.0046603679656982,0.7648,641.7966,0.4125,0.8981,0.7787,0.8077,0.7334,0.7366,0.7536,0.7203,0.7366,0.8583,ExKMC,zelnik6_y.zip
4,10,NONE,inf,100,0.0248134136199951,0.7648,641.7966,0.4125,0.8981,0.7787,0.8077,0.7334,0.7366,0.7536,0.7203,0.7366,0.8583,ExKMC,zelnik6_y.zip
4,10,NONE,inf,20,0.0247879028320312,0.7648,641.7966,0.4125,0.8981,0.7787,0.8077,0.7334,0.7366,0.7536,0.7203,0.7366,0.8583,ExKMC,zelnik6_y.zip
4,12,IMM,1000.0,100,0.0036733150482177,0.7648,641.7966,0.4125,0.8981,0.7787,0.8077,0.7334,0.7366,0.7536,0.7203,0.7366,0.8583,ExKMC,zelnik6_y.zip
4,12,IMM,1000.0,20,0.0054538249969482,0.7648,641.7966,0.4125,0.8981,0.7787,0.8077,0.7334,0.7366,0.7536,0.7203,0.7366,0.8583,ExKMC,zelnik6_y.zip
4,12,IMM,100.0,100,0.0036714076995849,0.7648,641.1011,0.4131,0.8981,0.7787,0.8077,0.7334,0.7366,0.7536,0.7203,0.7366,0.8583,ExKMC,zelnik6_y.zip
4,12,IMM,100.0,20,0.0036334991455078,0.7648,641.7966,0.4125,0.8981,0.7787,0.8077,0.7334,0.7366,0.7536,0.7203,0.7366,0.8583,ExKMC,zelnik6_y.zip
4,12,IMM,inf,100,0.011420726776123,0.7648,641.7966,0.4125,0.8981,0.7787,0.8077,0.7334,0.7366,0.7536,0.7203,0.7366,0.8583,ExKMC,zelnik6_y.zip
