n_clusters,metric,linkage,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
10,euclidean,complete,0.0058424472808837,0.3753,1053.6855,0.832,0.7107,0.3398,0.9126,0.5865,0.59,0.9551,0.4268,0.59,0.5522,,,skl_agglomerativeClust,2d-3c-no123_y.zip
10,euclidean,complete,0.0060446262359619,0.3753,1053.6855,0.832,0.7107,0.3398,0.9126,0.5865,0.59,0.9551,0.4268,0.59,0.5522,1000.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
10,euclidean,complete,0.0060186386108398,0.3753,1053.6855,0.832,0.7107,0.3398,0.9126,0.5865,0.59,0.9551,0.4268,0.59,0.5522,100.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
10,euclidean,complete,0.0060336589813232,0.3753,1053.6855,0.832,0.7107,0.3398,0.9126,0.5865,0.59,0.9551,0.4268,0.59,0.5522,inf,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
10,euclidean,single,0.0037057399749755,-0.3773,3.3786,0.7712,0.4423,0.0341,0.0386,0.0481,0.0706,0.0404,0.2805,0.0706,0.648,,,skl_agglomerativeClust,2d-3c-no123_y.zip
10,euclidean,single,0.0036818981170654,-0.3773,3.3786,0.7712,0.4423,0.0341,0.0386,0.0481,0.0706,0.0404,0.2805,0.0706,0.648,1000.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
10,euclidean,single,0.0036554336547851,-0.3773,3.3786,0.7712,0.4423,0.0341,0.0386,0.0481,0.0706,0.0404,0.2805,0.0706,0.648,100.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
10,euclidean,single,0.0036847591400146,-0.3773,3.3786,0.7712,0.4423,0.0341,0.0386,0.0481,0.0706,0.0404,0.2805,0.0706,0.648,inf,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
10,euclidean,ward,0.0066993236541748,0.3935,1116.6438,0.7874,0.7165,0.3541,0.9237,0.5955,0.5989,0.9667,0.4338,0.5989,0.5645,,,skl_agglomerativeClust,2d-3c-no123_y.zip
10,euclidean,ward,0.0066263675689697,0.3935,1116.6438,0.7874,0.7165,0.3541,0.9237,0.5955,0.5989,0.9667,0.4338,0.5989,0.5645,1000.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
10,euclidean,ward,0.0066022872924804,0.3935,1116.6438,0.7874,0.7165,0.3541,0.9237,0.5955,0.5989,0.9667,0.4338,0.5989,0.5645,100.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
10,euclidean,ward,0.0066297054290771,0.3935,1116.6438,0.7874,0.7165,0.3541,0.9237,0.5955,0.5989,0.9667,0.4338,0.5989,0.5645,inf,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
12,correlation,average,0.0060451030731201,-0.4097,12.9889,7.8461,0.5444,0.0818,0.1312,0.13,0.1456,0.1373,0.155,0.1456,0.491,,,skl_agglomerativeClust,2d-3c-no123_y.zip
12,correlation,average,0.0061216354370117,-0.4097,12.9889,7.8461,0.5444,0.0818,0.1312,0.13,0.1456,0.1373,0.155,0.1456,0.491,1000.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
12,correlation,average,0.0061690807342529,-0.4097,12.9889,7.8461,0.5444,0.0818,0.1312,0.13,0.1456,0.1373,0.155,0.1456,0.491,100.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
12,correlation,average,0.0062367916107177,-0.4097,12.9889,7.8461,0.5444,0.0818,0.1312,0.13,0.1456,0.1373,0.155,0.1456,0.491,inf,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
12,correlation,complete,0.0057809352874755,-0.1483,14.3266,28.4338,0.5796,0.0318,0.1329,0.072,0.081,0.1391,0.0571,0.081,0.2445,,,skl_agglomerativeClust,2d-3c-no123_y.zip
12,correlation,complete,0.0060546398162841,-0.1483,14.3266,28.4338,0.5796,0.0318,0.1329,0.072,0.081,0.1391,0.0571,0.081,0.2445,1000.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
12,correlation,complete,0.0061063766479492,-0.1483,14.3266,28.4338,0.5796,0.0318,0.1329,0.072,0.081,0.1391,0.0571,0.081,0.2445,100.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
12,correlation,complete,0.0060606002807617,-0.1483,14.3266,28.4338,0.5796,0.0318,0.1329,0.072,0.081,0.1391,0.0571,0.081,0.2445,inf,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
12,correlation,single,0.0043318271636962,-0.3843,12.727,1.6748,0.5401,0.0762,0.1165,0.1187,0.1337,0.1219,0.1479,0.1337,0.4924,,,skl_agglomerativeClust,2d-3c-no123_y.zip
12,correlation,single,0.0043005943298339,-0.3843,12.727,1.6748,0.5401,0.0762,0.1165,0.1187,0.1337,0.1219,0.1479,0.1337,0.4924,1000.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
12,correlation,single,0.0042812824249267,-0.3843,12.727,1.6748,0.5401,0.0762,0.1165,0.1187,0.1337,0.1219,0.1479,0.1337,0.4924,100.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
12,correlation,single,0.0042777061462402,-0.3843,12.727,1.6748,0.5401,0.0762,0.1165,0.1187,0.1337,0.1219,0.1479,0.1337,0.4924,inf,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
12,cosine,average,0.007474660873413,0.1203,423.6736,1.8127,0.6912,0.2926,0.7989,0.4912,0.4962,0.8361,0.3528,0.4962,0.5089,,,skl_agglomerativeClust,2d-3c-no123_y.zip
12,cosine,average,0.0065047740936279,0.1203,423.6736,1.8127,0.6912,0.2926,0.7989,0.4912,0.4962,0.8361,0.3528,0.4962,0.5089,1000.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
12,cosine,average,0.0064978599548339,0.1203,423.6736,1.8127,0.6912,0.2926,0.7989,0.4912,0.4962,0.8361,0.3528,0.4962,0.5089,100.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
12,cosine,average,0.0065047740936279,0.1203,423.6736,1.8127,0.6912,0.2926,0.7989,0.4912,0.4962,0.8361,0.3528,0.4962,0.5089,inf,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
12,cosine,complete,0.0062501430511474,0.0795,390.7905,1.892,0.6862,0.2816,0.7866,0.4849,0.4901,0.8233,0.3489,0.4901,0.4981,,,skl_agglomerativeClust,2d-3c-no123_y.zip
12,cosine,complete,0.0064043998718261,0.0795,390.7905,1.892,0.6862,0.2816,0.7866,0.4849,0.4901,0.8233,0.3489,0.4901,0.4981,1000.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
12,cosine,complete,0.0064020156860351,0.0795,390.7905,1.892,0.6862,0.2816,0.7866,0.4849,0.4901,0.8233,0.3489,0.4901,0.4981,100.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
12,cosine,complete,0.006422996520996,0.0795,390.7905,1.892,0.6862,0.2816,0.7866,0.4849,0.4901,0.8233,0.3489,0.4901,0.4981,inf,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
12,cosine,single,0.0034670829772949,0.0044,272.2047,1.4749,0.8132,0.5955,0.796,0.6391,0.6438,0.8331,0.5246,0.6438,0.7451,,,skl_agglomerativeClust,2d-3c-no123_y.zip
12,cosine,single,0.0034661293029785,0.0044,272.2047,1.4749,0.8132,0.5955,0.796,0.6391,0.6438,0.8331,0.5246,0.6438,0.7451,1000.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
12,cosine,single,0.003450870513916,0.0044,272.2047,1.4749,0.8132,0.5955,0.796,0.6391,0.6438,0.8331,0.5246,0.6438,0.7451,100.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
12,cosine,single,0.0034663677215576,0.0044,272.2047,1.4749,0.8132,0.5955,0.796,0.6391,0.6438,0.8331,0.5246,0.6438,0.7451,inf,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
12,euclidean,average,0.0060296058654785,0.3937,848.5328,0.7837,0.7481,0.433,0.9227,0.6088,0.613,0.9657,0.449,0.613,0.6283,,,skl_agglomerativeClust,2d-3c-no123_y.zip
12,euclidean,average,0.0061862468719482,0.3937,848.5328,0.7837,0.7481,0.433,0.9227,0.6088,0.613,0.9657,0.449,0.613,0.6283,1000.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
12,euclidean,average,0.0061573982238769,0.3937,848.5328,0.7837,0.7481,0.433,0.9227,0.6088,0.613,0.9657,0.449,0.613,0.6283,100.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
12,euclidean,average,0.0061821937561035,0.3937,848.5328,0.7837,0.7481,0.433,0.9227,0.6088,0.613,0.9657,0.449,0.613,0.6283,inf,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
12,euclidean,complete,0.0067787170410156,0.361,1036.9983,0.8648,0.7021,0.3178,0.9141,0.5638,0.5681,0.9566,0.404,0.5681,0.5332,,,skl_agglomerativeClust,2d-3c-no123_y.zip
12,euclidean,complete,0.0060515403747558,0.361,1036.9983,0.8648,0.7021,0.3178,0.9141,0.5638,0.5681,0.9566,0.404,0.5681,0.5332,1000.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
12,euclidean,complete,0.0060539245605468,0.361,1036.9983,0.8648,0.7021,0.3178,0.9141,0.5638,0.5681,0.9566,0.404,0.5681,0.5332,100.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
12,euclidean,complete,0.0060369968414306,0.361,1036.9983,0.8648,0.7021,0.3178,0.9141,0.5638,0.5681,0.9566,0.404,0.5681,0.5332,inf,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
12,euclidean,single,0.0036993026733398,-0.3966,3.3028,0.7327,0.4438,0.035,0.0414,0.0476,0.0743,0.0433,0.2606,0.0743,0.6467,,,skl_agglomerativeClust,2d-3c-no123_y.zip
12,euclidean,single,0.0036709308624267,-0.3966,3.3028,0.7327,0.4438,0.035,0.0414,0.0476,0.0743,0.0433,0.2606,0.0743,0.6467,1000.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
12,euclidean,single,0.0036492347717285,-0.3966,3.3028,0.7327,0.4438,0.035,0.0414,0.0476,0.0743,0.0433,0.2606,0.0743,0.6467,100.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
12,euclidean,single,0.0036592483520507,-0.3966,3.3028,0.7327,0.4438,0.035,0.0414,0.0476,0.0743,0.0433,0.2606,0.0743,0.6467,inf,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
12,euclidean,ward,0.0067427158355712,0.3558,1117.4466,0.8369,0.6832,0.2691,0.9237,0.5527,0.5569,0.9667,0.3911,0.5569,0.4888,,,skl_agglomerativeClust,2d-3c-no123_y.zip
12,euclidean,ward,0.0066175460815429,0.3558,1117.4466,0.8369,0.6832,0.2691,0.9237,0.5527,0.5569,0.9667,0.3911,0.5569,0.4888,1000.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
12,euclidean,ward,0.006615400314331,0.3558,1117.4466,0.8369,0.6832,0.2691,0.9237,0.5527,0.5569,0.9667,0.3911,0.5569,0.4888,100.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
12,euclidean,ward,0.0066239833831787,0.3558,1117.4466,0.8369,0.6832,0.2691,0.9237,0.5527,0.5569,0.9667,0.3911,0.5569,0.4888,inf,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
2,correlation,average,0.006037950515747,0.2223,134.6176,2.0331,0.5446,0.0898,0.1105,0.1328,0.1343,0.1156,0.16,0.1343,0.5062,,,skl_agglomerativeClust,2d-3c-no123_y.zip
2,correlation,average,0.0061690807342529,0.2223,134.6176,2.0331,0.5446,0.0898,0.1105,0.1328,0.1343,0.1156,0.16,0.1343,0.5062,1000.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
2,correlation,average,0.0061926841735839,0.2223,134.6176,2.0331,0.5446,0.0898,0.1105,0.1328,0.1343,0.1156,0.16,0.1343,0.5062,100.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
2,correlation,average,0.0061433315277099,0.2223,134.6176,2.0331,0.5446,0.0898,0.1105,0.1328,0.1343,0.1156,0.16,0.1343,0.5062,inf,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
2,correlation,complete,0.005767822265625,0.2223,134.6176,2.0331,0.5446,0.0898,0.1105,0.1328,0.1343,0.1156,0.16,0.1343,0.5062,,,skl_agglomerativeClust,2d-3c-no123_y.zip
2,correlation,complete,0.0060896873474121,0.2223,134.6176,2.0331,0.5446,0.0898,0.1105,0.1328,0.1343,0.1156,0.16,0.1343,0.5062,1000.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
2,correlation,complete,0.0060586929321289,0.2223,134.6176,2.0331,0.5446,0.0898,0.1105,0.1328,0.1343,0.1156,0.16,0.1343,0.5062,100.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
2,correlation,complete,0.0060305595397949,0.2223,134.6176,2.0331,0.5446,0.0898,0.1105,0.1328,0.1343,0.1156,0.16,0.1343,0.5062,inf,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
2,correlation,single,0.0043549537658691,0.2223,134.6176,2.0331,0.5446,0.0898,0.1105,0.1328,0.1343,0.1156,0.16,0.1343,0.5062,,,skl_agglomerativeClust,2d-3c-no123_y.zip
2,correlation,single,0.0043110847473144,0.2223,134.6176,2.0331,0.5446,0.0898,0.1105,0.1328,0.1343,0.1156,0.16,0.1343,0.5062,1000.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
2,correlation,single,0.0043010711669921,0.2223,134.6176,2.0331,0.5446,0.0898,0.1105,0.1328,0.1343,0.1156,0.16,0.1343,0.5062,100.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
2,correlation,single,0.0043051242828369,0.2223,134.6176,2.0331,0.5446,0.0898,0.1105,0.1328,0.1343,0.1156,0.16,0.1343,0.5062,inf,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
2,cosine,average,0.0064084529876708,0.5634,1198.9437,0.6516,0.8826,0.7678,0.6585,0.8157,0.816,0.6892,1.0,0.816,0.8831,,,skl_agglomerativeClust,2d-3c-no123_y.zip
2,cosine,average,0.0065102577209472,0.5634,1198.9437,0.6516,0.8826,0.7678,0.6585,0.8157,0.816,0.6892,1.0,0.816,0.8831,1000.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
2,cosine,average,0.0065143108367919,0.5634,1198.9437,0.6516,0.8826,0.7678,0.6585,0.8157,0.816,0.6892,1.0,0.816,0.8831,100.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
2,cosine,average,0.0065484046936035,0.5634,1198.9437,0.6516,0.8826,0.7678,0.6585,0.8157,0.816,0.6892,1.0,0.816,0.8831,inf,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
2,cosine,complete,0.0062308311462402,0.5634,1198.9437,0.6516,0.8826,0.7678,0.6585,0.8157,0.816,0.6892,1.0,0.816,0.8831,,,skl_agglomerativeClust,2d-3c-no123_y.zip
2,cosine,complete,0.0064573287963867,0.5634,1198.9437,0.6516,0.8826,0.7678,0.6585,0.8157,0.816,0.6892,1.0,0.816,0.8831,1000.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
2,cosine,complete,0.0064172744750976,0.5634,1198.9437,0.6516,0.8826,0.7678,0.6585,0.8157,0.816,0.6892,1.0,0.816,0.8831,100.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
2,cosine,complete,0.0064089298248291,0.5634,1198.9437,0.6516,0.8826,0.7678,0.6585,0.8157,0.816,0.6892,1.0,0.816,0.8831,inf,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
2,cosine,single,0.0035994052886962,0.5634,1198.9437,0.6516,0.8826,0.7678,0.6585,0.8157,0.816,0.6892,1.0,0.816,0.8831,,,skl_agglomerativeClust,2d-3c-no123_y.zip
2,cosine,single,0.003425121307373,0.5634,1198.9437,0.6516,0.8826,0.7678,0.6585,0.8157,0.816,0.6892,1.0,0.816,0.8831,1000.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
2,cosine,single,0.0034461021423339,0.5634,1198.9437,0.6516,0.8826,0.7678,0.6585,0.8157,0.816,0.6892,1.0,0.816,0.8831,100.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
2,cosine,single,0.0034511089324951,0.5634,1198.9437,0.6516,0.8826,0.7678,0.6585,0.8157,0.816,0.6892,1.0,0.816,0.8831,inf,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
2,euclidean,average,0.0060358047485351,0.5644,1200.8353,0.6493,0.877,0.7569,0.6406,0.7941,0.7945,0.6704,0.975,0.7945,0.8776,,,skl_agglomerativeClust,2d-3c-no123_y.zip
2,euclidean,average,0.006204605102539,0.5644,1200.8353,0.6493,0.877,0.7569,0.6406,0.7941,0.7945,0.6704,0.975,0.7945,0.8776,1000.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
2,euclidean,average,0.0061798095703125,0.5644,1200.8353,0.6493,0.877,0.7569,0.6406,0.7941,0.7945,0.6704,0.975,0.7945,0.8776,100.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
2,euclidean,average,0.0061755180358886,0.5644,1200.8353,0.6493,0.877,0.7569,0.6406,0.7941,0.7945,0.6704,0.975,0.7945,0.8776,inf,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
2,euclidean,complete,0.0058069229125976,0.5603,1187.6167,0.6569,0.8757,0.754,0.6211,0.7681,0.7685,0.65,0.9399,0.7685,0.8753,,,skl_agglomerativeClust,2d-3c-no123_y.zip
2,euclidean,complete,0.0060536861419677,0.5603,1187.6167,0.6569,0.8757,0.754,0.6211,0.7681,0.7685,0.65,0.9399,0.7685,0.8753,1000.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
2,euclidean,complete,0.006061315536499,0.5603,1187.6167,0.6569,0.8757,0.754,0.6211,0.7681,0.7685,0.65,0.9399,0.7685,0.8753,100.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
2,euclidean,complete,0.0060975551605224,0.5603,1187.6167,0.6569,0.8757,0.754,0.6211,0.7681,0.7685,0.65,0.9399,0.7685,0.8753,inf,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
2,euclidean,single,0.0037260055541992,0.3339,3.6288,0.4764,0.4183,0.0029,0.0031,0.0036,0.0063,0.0032,0.2884,0.0063,0.6455,,,skl_agglomerativeClust,2d-3c-no123_y.zip
2,euclidean,single,0.0036847591400146,0.3339,3.6288,0.4764,0.4183,0.0029,0.0031,0.0036,0.0063,0.0032,0.2884,0.0063,0.6455,1000.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
2,euclidean,single,0.0036380290985107,0.3339,3.6288,0.4764,0.4183,0.0029,0.0031,0.0036,0.0063,0.0032,0.2884,0.0063,0.6455,100.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
2,euclidean,single,0.0036571025848388,0.3339,3.6288,0.4764,0.4183,0.0029,0.0031,0.0036,0.0063,0.0032,0.2884,0.0063,0.6455,inf,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
2,euclidean,ward,0.0066914558410644,0.5644,1200.8353,0.6493,0.877,0.7569,0.6406,0.7941,0.7945,0.6704,0.975,0.7945,0.8776,,,skl_agglomerativeClust,2d-3c-no123_y.zip
2,euclidean,ward,0.0065972805023193,0.5644,1200.8353,0.6493,0.877,0.7569,0.6406,0.7941,0.7945,0.6704,0.975,0.7945,0.8776,1000.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
2,euclidean,ward,0.006591796875,0.5644,1200.8353,0.6493,0.877,0.7569,0.6406,0.7941,0.7945,0.6704,0.975,0.7945,0.8776,100.0,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
2,euclidean,ward,0.0065939426422119,0.5644,1200.8353,0.6493,0.877,0.7569,0.6406,0.7941,0.7945,0.6704,0.975,0.7945,0.8776,inf,20.0,skl_agglomerativeClust,2d-3c-no123_y.zip
3,correlation,average,0.0060932636260986,-0.0327,67.317,1.9819,0.5452,0.0907,0.1125,0.133,0.1359,0.1177,0.1607,0.1359,0.5062,,,skl_agglomerativeClust,2d-3c-no123_y.zip
3,correlation,complete,0.0058538913726806,0.0482,71.0946,3.3576,0.5675,0.1167,0.1176,0.1234,0.1261,0.123,0.1293,0.1261,0.494,,,skl_agglomerativeClust,2d-3c-no123_y.zip
3,correlation,single,0.0043089389801025,-0.0894,67.8854,1.6676,0.5441,0.0884,0.1111,0.1313,0.1342,0.1163,0.1587,0.1342,0.5048,,,skl_agglomerativeClust,2d-3c-no123_y.zip
3,cosine,average,0.0063817501068115,0.487,1097.6963,0.796,0.8567,0.6972,0.7766,0.7599,0.7606,0.8127,0.7147,0.7606,0.8147,,,skl_agglomerativeClust,2d-3c-no123_y.zip
3,cosine,complete,0.0062813758850097,0.4878,1060.5038,0.7992,0.8849,0.7582,0.7708,0.7651,0.7658,0.8067,0.7287,0.7658,0.8537,,,skl_agglomerativeClust,2d-3c-no123_y.zip
