min_nr_instances,min_y,min_rd,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,4,15,10.10889196395874,-0.0321,51.6202,2.5862,0.3179,-0.0602,0.0539,0.0626,0.064,0.0378,0.2092,0.064,0.4765,CLTree,cure-t1-2000n-2D_y.zip
2,4,20,10.10338282585144,-0.0321,51.6202,2.5862,0.3179,-0.0602,0.0539,0.0626,0.064,0.0378,0.2092,0.064,0.4765,CLTree,cure-t1-2000n-2D_y.zip
2,4,25,10.084784984588625,-0.0321,51.6202,2.5862,0.3179,-0.0602,0.0539,0.0626,0.064,0.0378,0.2092,0.064,0.4765,CLTree,cure-t1-2000n-2D_y.zip
2,4,30,10.20883822441101,-0.0321,51.6202,2.5862,0.3179,-0.0602,0.0539,0.0626,0.064,0.0378,0.2092,0.064,0.4765,CLTree,cure-t1-2000n-2D_y.zip
2,4,5,10.116091966629028,-0.0321,51.6202,2.5862,0.3179,-0.0602,0.0539,0.0626,0.064,0.0378,0.2092,0.064,0.4765,CLTree,cure-t1-2000n-2D_y.zip
2,5,10,10.103413343429564,-0.0321,51.6202,2.5862,0.3179,-0.0602,0.0539,0.0626,0.064,0.0378,0.2092,0.064,0.4765,CLTree,cure-t1-2000n-2D_y.zip
2,5,15,10.059838771820068,-0.0321,51.6202,2.5862,0.3179,-0.0602,0.0539,0.0626,0.064,0.0378,0.2092,0.064,0.4765,CLTree,cure-t1-2000n-2D_y.zip
2,5,20,10.135256290435793,-0.0321,51.6202,2.5862,0.3179,-0.0602,0.0539,0.0626,0.064,0.0378,0.2092,0.064,0.4765,CLTree,cure-t1-2000n-2D_y.zip
2,5,25,10.049987077713013,-0.0321,51.6202,2.5862,0.3179,-0.0602,0.0539,0.0626,0.064,0.0378,0.2092,0.064,0.4765,CLTree,cure-t1-2000n-2D_y.zip
2,5,30,10.106313943862917,-0.0321,51.6202,2.5862,0.3179,-0.0602,0.0539,0.0626,0.064,0.0378,0.2092,0.064,0.4765,CLTree,cure-t1-2000n-2D_y.zip
2,5,5,10.089189291000366,-0.0321,51.6202,2.5862,0.3179,-0.0602,0.0539,0.0626,0.064,0.0378,0.2092,0.064,0.4765,CLTree,cure-t1-2000n-2D_y.zip
