eps,min_samples,metric,algorithm,n_jobs,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
0.1,5,euclidean,auto,4,0.0062429904937744,0.63,2445.2009,4.0345,0.9743,0.9291,1.3433,0.9132,0.9137,0.969,0.8645,0.9137,0.9471,100.0,20.0,skl_DBSCAN,triangle1_y.zip
0.1,5,euclidean,auto,4,0.0057027339935302,0.63,2445.2009,4.0345,0.9743,0.9291,1.3433,0.9132,0.9137,0.969,0.8645,0.9137,0.9471,inf,20.0,skl_DBSCAN,triangle1_y.zip
0.25,10,correlation,auto,4,0.0216224193572998,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,,,skl_DBSCAN,triangle1_y.zip
0.25,10,correlation,auto,4,0.0193054676055908,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,1000.0,20.0,skl_DBSCAN,triangle1_y.zip
0.25,10,correlation,auto,4,0.019010305404663,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,100.0,20.0,skl_DBSCAN,triangle1_y.zip
0.25,10,correlation,auto,4,0.0189428329467773,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,inf,20.0,skl_DBSCAN,triangle1_y.zip
0.25,10,cosine,auto,4,0.0166800022125244,0.0,0.0,0.0,0.2492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4992,,,skl_DBSCAN,triangle1_y.zip
0.25,10,cosine,auto,4,0.0150153636932373,0.0,0.0,0.0,0.2492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4992,1000.0,20.0,skl_DBSCAN,triangle1_y.zip
0.25,10,cosine,auto,4,0.0144050121307373,0.0,0.0,0.0,0.2492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4992,100.0,20.0,skl_DBSCAN,triangle1_y.zip
0.25,10,cosine,auto,4,0.0145647525787353,0.0,0.0,0.0,0.2492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4992,inf,20.0,skl_DBSCAN,triangle1_y.zip
0.25,10,euclidean,auto,4,0.007784366607666,0.7712,5150.6259,0.6969,0.9966,0.9909,1.3863,0.9886,0.9886,1.0,0.9775,0.9886,0.9931,,,skl_DBSCAN,triangle1_y.zip
0.25,10,euclidean,auto,4,0.0077853202819824,0.7712,5150.6259,0.6969,0.9966,0.9909,1.3863,0.9886,0.9886,1.0,0.9775,0.9886,0.9931,1000.0,20.0,skl_DBSCAN,triangle1_y.zip
0.25,10,euclidean,auto,4,0.0077033042907714,0.7712,5150.6259,0.6969,0.9966,0.9909,1.3863,0.9886,0.9886,1.0,0.9775,0.9886,0.9931,100.0,20.0,skl_DBSCAN,triangle1_y.zip
0.25,10,euclidean,auto,4,0.0076823234558105,0.7712,5150.6259,0.6969,0.9966,0.9909,1.3863,0.9886,0.9886,1.0,0.9775,0.9886,0.9931,inf,20.0,skl_DBSCAN,triangle1_y.zip
0.25,2,correlation,auto,4,0.0188269615173339,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,,,skl_DBSCAN,triangle1_y.zip
0.25,2,correlation,auto,4,0.0181503295898437,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,1000.0,20.0,skl_DBSCAN,triangle1_y.zip
0.25,2,correlation,auto,4,0.0199420452117919,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,100.0,20.0,skl_DBSCAN,triangle1_y.zip
