amount_initial_centers,kmax,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
6,18,0.0091674327850341,0.4227,1245.6419,0.8014,0.7195,0.3632,0.8942,0.6051,0.6078,0.9358,0.4501,0.6078,0.5713,inf,20.0,pyc_xmeans,2d-3c-no123_y.zip
6,2,0.0054538249969482,0.4267,1155.6304,0.8025,0.7633,0.4728,0.8428,0.6325,0.6345,0.882,0.4954,0.6345,0.6573,,,pyc_xmeans,2d-3c-no123_y.zip
6,22,0.007988691329956,0.4305,1179.1228,0.7605,0.7414,0.4172,0.9022,0.6405,0.6427,0.9442,0.4872,0.6427,0.6154,,,pyc_xmeans,2d-3c-no123_y.zip
6,22,0.0096135139465332,0.3755,1165.1334,0.8529,0.6978,0.3079,0.891,0.5734,0.5765,0.9325,0.4173,0.5765,0.5236,1000.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
6,22,0.0074038505554199,0.4289,1232.5457,0.7611,0.7421,0.422,0.8416,0.6213,0.6233,0.8807,0.4823,0.6233,0.6178,100.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
6,22,0.0076961517333984,0.4191,1241.767,0.8016,0.7198,0.3638,0.8883,0.6014,0.6041,0.9297,0.4474,0.6041,0.5718,inf,20.0,pyc_xmeans,2d-3c-no123_y.zip
6,2,0.0059947967529296,0.4455,1159.7868,0.7649,0.7884,0.5308,0.9244,0.7094,0.711,0.9674,0.5621,0.711,0.701,1000.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
6,2,0.0050492286682128,0.4354,1150.8908,0.795,0.7625,0.4723,0.8313,0.6287,0.6307,0.8701,0.4947,0.6307,0.6565,100.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
6,2,0.0049200057983398,0.4402,1124.9373,0.8501,0.7643,0.4773,0.8476,0.6432,0.6451,0.8871,0.5069,0.6451,0.6601,inf,20.0,pyc_xmeans,2d-3c-no123_y.zip
6,6,0.0109257698059082,0.4275,1129.1927,0.8443,0.7615,0.4705,0.8354,0.6319,0.6339,0.8743,0.4971,0.6339,0.655,,,pyc_xmeans,2d-3c-no123_y.zip
6,6,0.0064730644226074,0.4259,1155.0721,0.8014,0.7652,0.4769,0.852,0.6388,0.6408,0.8917,0.5,0.6408,0.6606,1000.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
6,6,0.007136583328247,0.4278,1172.1252,0.7977,0.7743,0.498,0.8768,0.6643,0.6661,0.9176,0.5229,0.6661,0.6767,100.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
6,6,0.0074152946472167,0.4467,1157.7308,0.7615,0.7892,0.5329,0.9247,0.7109,0.7125,0.9678,0.5638,0.7125,0.7025,inf,20.0,pyc_xmeans,2d-3c-no123_y.zip
8,10,0.0127084255218505,0.4254,1288.0921,0.7861,0.7139,0.3473,0.934,0.6088,0.6117,0.9775,0.4451,0.6117,0.5591,,,pyc_xmeans,2d-3c-no123_y.zip
