amount_initial_centers,kmax,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
8,14,0.0083580017089843,0.5606,1305.9371,0.5235,0.8322,0.4265,1.3814,0.6966,0.7027,1.0,0.5417,0.7027,0.576,1000.0,20.0,pyc_xmeans,zelnik5_y.zip
8,14,0.0075840950012207,0.56,1278.1843,0.5236,0.8325,0.4278,1.3814,0.6971,0.7032,1.0,0.5423,0.7032,0.577,100.0,20.0,pyc_xmeans,zelnik5_y.zip
8,14,0.0074715614318847,0.5603,1316.9258,0.5235,0.8321,0.426,1.3814,0.6964,0.7025,1.0,0.5414,0.7025,0.5756,inf,20.0,pyc_xmeans,zelnik5_y.zip
8,18,0.0125975608825683,0.5166,1444.2885,0.5508,0.8056,0.3041,1.3814,0.6418,0.6505,1.0,0.482,0.6505,0.4752,,,pyc_xmeans,zelnik5_y.zip
8,18,0.0099265575408935,0.5438,1377.6351,0.5358,0.8257,0.3976,1.3814,0.6668,0.6754,1.0,0.5099,0.6754,0.5531,1000.0,20.0,pyc_xmeans,zelnik5_y.zip
8,18,0.0126411914825439,0.5254,1379.2658,0.5503,0.8134,0.3411,1.3814,0.6505,0.6591,1.0,0.4916,0.6591,0.5068,100.0,20.0,pyc_xmeans,zelnik5_y.zip
8,18,0.0130202770233154,0.5244,1395.096,0.5511,0.8132,0.3403,1.3814,0.6502,0.6589,1.0,0.4913,0.6589,0.5062,inf,20.0,pyc_xmeans,zelnik5_y.zip
8,2,0.0037863254547119,0.5652,762.0011,0.6381,0.9078,0.7208,1.3814,0.8261,0.8283,1.0,0.7069,0.8283,0.7955,,,pyc_xmeans,zelnik5_y.zip
8,22,0.0105154514312744,0.496,1703.55,0.5635,0.7958,0.2557,1.3814,0.6114,0.6227,1.0,0.4521,0.6227,0.4319,,,pyc_xmeans,zelnik5_y.zip
8,22,0.0096814632415771,0.4977,1766.6752,0.5598,0.7953,0.2534,1.3814,0.6106,0.6219,1.0,0.4513,0.6219,0.4298,1000.0,20.0,pyc_xmeans,zelnik5_y.zip
