threshold,branching_factor,n_clusters,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
0.5,50,2,inf,20,1.5799543857574463,0.5437,12276.483,0.7039,0.5036,0.0069,0.0027,0.0038,0.0039,0.0039,0.0039,0.0039,0.51,skl_birch,compas-scores-two-years_y.zip
0.5,50,4,1000.0,100,1.6627018451690674,0.4533,9089.5137,0.9981,0.5982,0.1994,0.2343,0.2373,0.2374,0.3404,0.1823,0.2374,0.5181,skl_birch,compas-scores-two-years_y.zip
0.5,50,4,1000.0,20,1.5888924598693848,0.4533,9089.5137,0.9981,0.5982,0.1994,0.2343,0.2373,0.2374,0.3404,0.1823,0.2374,0.5181,skl_birch,compas-scores-two-years_y.zip
0.5,50,4,100.0,100,1.5923824310302734,0.4432,8691.8426,1.0028,0.6078,0.2185,0.2528,0.257,0.2572,0.3673,0.1978,0.2572,0.5336,skl_birch,compas-scores-two-years_y.zip
0.5,50,4,100.0,20,1.5884978771209717,0.4533,9089.5137,0.9981,0.5982,0.1994,0.2343,0.2373,0.2374,0.3404,0.1823,0.2374,0.5181,skl_birch,compas-scores-two-years_y.zip
0.5,50,4,20.0,20,1.816584825515747,0.4492,8924.8549,1.0065,0.5932,0.1893,0.2275,0.2317,0.2318,0.3305,0.1785,0.2318,0.5148,skl_birch,compas-scores-two-years_y.zip
0.5,50,4,inf,100,1.59574294090271,0.4533,9089.5137,0.9981,0.5982,0.1994,0.2343,0.2373,0.2374,0.3404,0.1823,0.2374,0.5181,skl_birch,compas-scores-two-years_y.zip
0.5,50,4,inf,20,1.5906884670257568,0.4533,9089.5137,0.9981,0.5982,0.1994,0.2343,0.2373,0.2374,0.3404,0.1823,0.2374,0.5181,skl_birch,compas-scores-two-years_y.zip
0.5,50,6,1000.0,100,1.6666336059570312,0.5045,11486.974,0.7086,0.5637,0.1329,0.2361,0.1915,0.1917,0.343,0.133,0.1917,0.4082,skl_birch,compas-scores-two-years_y.zip
0.5,50,6,1000.0,20,1.5890870094299316,0.5045,11486.974,0.7086,0.5637,0.1329,0.2361,0.1915,0.1917,0.343,0.133,0.1917,0.4082,skl_birch,compas-scores-two-years_y.zip
0.5,50,6,100.0,100,1.581977128982544,0.4815,10606.322,0.7113,0.5709,0.1471,0.2529,0.2068,0.207,0.3674,0.1441,0.207,0.4236,skl_birch,compas-scores-two-years_y.zip
0.5,50,6,100.0,20,1.5915327072143557,0.5045,11486.974,0.7086,0.5637,0.1329,0.2361,0.1915,0.1917,0.343,0.133,0.1917,0.4082,skl_birch,compas-scores-two-years_y.zip
0.5,50,6,20.0,20,1.8190157413482664,0.4966,11118.0905,0.7209,0.5615,0.1285,0.2306,0.1876,0.1878,0.3351,0.1305,0.1878,0.4059,skl_birch,compas-scores-two-years_y.zip
0.5,50,6,inf,100,1.5856120586395264,0.5045,11486.974,0.7086,0.5637,0.1329,0.2361,0.1915,0.1917,0.343,0.133,0.1917,0.4082,skl_birch,compas-scores-two-years_y.zip
0.5,50,6,inf,20,1.5897271633148191,0.5045,11486.974,0.7086,0.5637,0.1329,0.2361,0.1915,0.1917,0.343,0.133,0.1917,0.4082,skl_birch,compas-scores-two-years_y.zip
0.5,50,8,1000.0,100,1.6611225605010986,0.5345,12940.4254,0.7188,0.548,0.102,0.2366,0.1781,0.1784,0.3438,0.1204,0.1784,0.3701,skl_birch,compas-scores-two-years_y.zip
0.5,50,8,1000.0,20,1.5860967636108398,0.5345,12940.4254,0.7188,0.548,0.102,0.2366,0.1781,0.1784,0.3438,0.1204,0.1784,0.3701,skl_birch,compas-scores-two-years_y.zip
0.5,50,8,100.0,100,1.6070032119750977,0.523,12231.9825,0.7234,0.5525,0.1108,0.2532,0.1907,0.191,0.3679,0.129,0.191,0.38,skl_birch,compas-scores-two-years_y.zip
0.5,50,8,100.0,20,1.5869925022125244,0.5345,12940.4254,0.7188,0.548,0.102,0.2366,0.1781,0.1784,0.3438,0.1204,0.1784,0.3701,skl_birch,compas-scores-two-years_y.zip
0.5,50,8,20.0,20,1.863204002380371,0.534,13052.8215,0.6931,0.5453,0.0966,0.2309,0.1739,0.1742,0.3355,0.1177,0.1742,0.3665,skl_birch,compas-scores-two-years_y.zip
0.5,50,8,inf,100,1.604786396026611,0.5345,12940.4254,0.7188,0.548,0.102,0.2366,0.1781,0.1784,0.3438,0.1204,0.1784,0.3701,skl_birch,compas-scores-two-years_y.zip
0.5,50,8,inf,20,1.5914700031280518,0.5345,12940.4254,0.7188,0.548,0.102,0.2366,0.1781,0.1784,0.3438,0.1204,0.1784,0.3701,skl_birch,compas-scores-two-years_y.zip
