min_nr_instances,min_y,min_rd,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,3,10,0.5272846221923828,-0.5697,7.8676,12.3715,0.5704,0.1089,0.4021,0.3228,0.3416,0.3751,0.3136,0.3416,0.4587,CLTree,zelnik6_y.zip
2,3,15,0.605872392654419,-0.5697,7.8676,12.3715,0.5704,0.1089,0.4021,0.3228,0.3416,0.3751,0.3136,0.3416,0.4587,CLTree,zelnik6_y.zip
2,3,20,0.5299761295318604,-0.5697,7.8676,12.3715,0.5704,0.1089,0.4021,0.3228,0.3416,0.3751,0.3136,0.3416,0.4587,CLTree,zelnik6_y.zip
2,3,25,0.5294063091278076,-0.5697,7.8676,12.3715,0.5704,0.1089,0.4021,0.3228,0.3416,0.3751,0.3136,0.3416,0.4587,CLTree,zelnik6_y.zip
2,3,30,0.531440258026123,-0.5697,7.8676,12.3715,0.5704,0.1089,0.4021,0.3228,0.3416,0.3751,0.3136,0.3416,0.4587,CLTree,zelnik6_y.zip
2,3,5,0.5345995426177979,-0.5697,7.8676,12.3715,0.5704,0.1089,0.4021,0.3228,0.3416,0.3751,0.3136,0.3416,0.4587,CLTree,zelnik6_y.zip
2,4,10,0.5326623916625977,-0.4146,8.2528,14.1156,0.5335,0.0777,0.3269,0.2944,0.3098,0.305,0.3147,0.3098,0.4713,CLTree,zelnik6_y.zip
2,4,15,0.529916524887085,-0.4146,8.2528,14.1156,0.5335,0.0777,0.3269,0.2944,0.3098,0.305,0.3147,0.3098,0.4713,CLTree,zelnik6_y.zip
2,4,20,0.5275702476501465,-0.4146,8.2528,14.1156,0.5335,0.0777,0.3269,0.2944,0.3098,0.305,0.3147,0.3098,0.4713,CLTree,zelnik6_y.zip
2,4,25,0.5270953178405762,-0.4146,8.2528,14.1156,0.5335,0.0777,0.3269,0.2944,0.3098,0.305,0.3147,0.3098,0.4713,CLTree,zelnik6_y.zip
2,4,30,0.5273232460021973,-0.4146,8.2528,14.1156,0.5335,0.0777,0.3269,0.2944,0.3098,0.305,0.3147,0.3098,0.4713,CLTree,zelnik6_y.zip
2,4,5,0.5374462604522705,-0.4146,8.2528,14.1156,0.5335,0.0777,0.3269,0.2944,0.3098,0.305,0.3147,0.3098,0.4713,CLTree,zelnik6_y.zip
2,5,10,0.5265226364135742,-0.1021,6.6643,19.9899,0.4776,0.0315,0.2262,0.2386,0.25,0.211,0.3065,0.25,0.486,CLTree,zelnik6_y.zip
2,5,15,0.5290560722351074,-0.1021,6.6643,19.9899,0.4776,0.0315,0.2262,0.2386,0.25,0.211,0.3065,0.25,0.486,CLTree,zelnik6_y.zip
2,5,20,0.5274045467376709,-0.1021,6.6643,19.9899,0.4776,0.0315,0.2262,0.2386,0.25,0.211,0.3065,0.25,0.486,CLTree,zelnik6_y.zip
2,5,25,0.5281212329864502,-0.1021,6.6643,19.9899,0.4776,0.0315,0.2262,0.2386,0.25,0.211,0.3065,0.25,0.486,CLTree,zelnik6_y.zip
2,5,30,0.5321974754333496,-0.1021,6.6643,19.9899,0.4776,0.0315,0.2262,0.2386,0.25,0.211,0.3065,0.25,0.486,CLTree,zelnik6_y.zip
2,5,5,0.5354673862457275,-0.1021,6.6643,19.9899,0.4776,0.0315,0.2262,0.2386,0.25,0.211,0.3065,0.25,0.486,CLTree,zelnik6_y.zip
